variant_id,model_id,family,operator,params_json,edits_json,exec_overrides_json,description,generator_seed
m-scale_conductance-c9ac5a125c,traub2005_testseg2,biophysical,scale_conductance,"{""changes"":[{""attribute"":""condDensity"",""locator"":""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='ka_all']"",""new"":""7.5 mS_per_cm2"",""old"":""15.0 mS_per_cm2""}],""element"":""channelDensity"",""element_id"":""ka_all"",""factor"":0.5}","[{""action"":""set"",""attribute"":""condDensity"",""file"":""neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml"",""locator"":""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='ka_all']"",""new"":""7.5 mS_per_cm2"",""note"":""scale_conductance"",""old"":""15.0 mS_per_cm2""}]",{},"scale_conductance at neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml:/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='ka_all'] {""element"": ""channelDensity"", ""element_id"": ""ka_all"", ""factor"": 0.5} condDensity: '15.0 mS_per_cm2' -> '7.5 mS_per_cm2'",20260917
m-scale_conductance-497367c6cf,traub2005_testseg2,biophysical,scale_conductance,"{""changes"":[{""attribute"":""condDensity"",""locator"":""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='ka_all']"",""new"":""30.0 mS_per_cm2"",""old"":""15.0 mS_per_cm2""}],""element"":""channelDensity"",""element_id"":""ka_all"",""factor"":2.0}","[{""action"":""set"",""attribute"":""condDensity"",""file"":""neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml"",""locator"":""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='ka_all']"",""new"":""30.0 mS_per_cm2"",""note"":""scale_conductance"",""old"":""15.0 mS_per_cm2""}]",{},"scale_conductance at neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml:/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='ka_all'] {""element"": ""channelDensity"", ""element_id"": ""ka_all"", ""factor"": 2.0} condDensity: '15.0 mS_per_cm2' -> '30.0 mS_per_cm2'",20260917
m-shift_reversal-430bfde1a2,traub2005_testseg2,biophysical,shift_reversal,"{""changes"":[{""attribute"":""erev"",""locator"":""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='km_all']"",""new"":""-90.0 mV"",""old"":""-95.0 mV""}],""element"":""channelDensity"",""element_id"":""km_all"",""shift_mV"":5.0}","[{""action"":""set"",""attribute"":""erev"",""file"":""neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml"",""locator"":""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='km_all']"",""new"":""-90.0 mV"",""note"":""shift_reversal"",""old"":""-95.0 mV""}]",{},"shift_reversal at neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml:/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='km_all'] {""element"": ""channelDensity"", ""element_id"": ""km_all"", ""shift_mV"": 5.0} erev: '-95.0 mV' -> '-90.0 mV'",20260917
m-shift_reversal-af768cb1cd,traub2005_testseg2,biophysical,shift_reversal,"{""changes"":[{""attribute"":""erev"",""locator"":""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='napf_spinstell_all']"",""new"":""45.0 mV"",""old"":""50.0 mV""}],""element"":""channelDensity"",""element_id"":""napf_spinstell_all"",""shift_mV"":-5.0}","[{""action"":""set"",""attribute"":""erev"",""file"":""neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml"",""locator"":""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='napf_spinstell_all']"",""new"":""45.0 mV"",""note"":""shift_reversal"",""old"":""50.0 mV""}]",{},"shift_reversal at neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml:/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='napf_spinstell_all'] {""element"": ""channelDensity"", ""element_id"": ""napf_spinstell_all"", ""shift_mV"": -5.0} erev: '50.0 mV' -> '45.0 mV'",20260917
m-shift_reversal-b83835eb79,traub2005_testseg2,biophysical,shift_reversal,"{""changes"":[{""attribute"":""erev"",""locator"":""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='ka_all']"",""new"":""-85.0 mV"",""old"":""-95.0 mV""}],""element"":""channelDensity"",""element_id"":""ka_all"",""shift_mV"":10.0}","[{""action"":""set"",""attribute"":""erev"",""file"":""neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml"",""locator"":""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='ka_all']"",""new"":""-85.0 mV"",""note"":""shift_reversal"",""old"":""-95.0 mV""}]",{},"shift_reversal at neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml:/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='ka_all'] {""element"": ""channelDensity"", ""element_id"": ""ka_all"", ""shift_mV"": 10.0} erev: '-95.0 mV' -> '-85.0 mV'",20260917
m-shift_reversal-58a6710e4d,traub2005_testseg2,biophysical,shift_reversal,"{""changes"":[{""attribute"":""erev"",""locator"":""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='napf_spinstell_all']"",""new"":""40.0 mV"",""old"":""50.0 mV""}],""element"":""channelDensity"",""element_id"":""napf_spinstell_all"",""shift_mV"":-10.0}","[{""action"":""set"",""attribute"":""erev"",""file"":""neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml"",""locator"":""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='napf_spinstell_all']"",""new"":""40.0 mV"",""note"":""shift_reversal"",""old"":""50.0 mV""}]",{},"shift_reversal at neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml:/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='napf_spinstell_all'] {""element"": ""channelDensity"", ""element_id"": ""napf_spinstell_all"", ""shift_mV"": -10.0} erev: '50.0 mV' -> '40.0 mV'",20260917
m-scale_capacitance-6684c04454,traub2005_testseg2,biophysical,scale_capacitance,"{""changes"":[{""attribute"":""value"",""locator"":""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"",""new"":""0.8 uF_per_cm2"",""old"":""1.0 uF_per_cm2""}],""element"":""specificCapacitance"",""element_id"":null,""factor"":0.8}","[{""action"":""set"",""attribute"":""value"",""file"":""neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml"",""locator"":""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"",""new"":""0.8 uF_per_cm2"",""note"":""scale_capacitance"",""old"":""1.0 uF_per_cm2""}]",{},"scale_capacitance at neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml:/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1] {""element"": ""specificCapacitance"", ""element_id"": null, ""factor"": 0.8} value: '1.0 uF_per_cm2' -> '0.8 uF_per_cm2'",20260917
m-scale_capacitance-5e0e94a820,traub2005_testseg2,biophysical,scale_capacitance,"{""changes"":[{""attribute"":""value"",""locator"":""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"",""new"":""0.5 uF_per_cm2"",""old"":""1.0 uF_per_cm2""}],""element"":""specificCapacitance"",""element_id"":null,""factor"":0.5}","[{""action"":""set"",""attribute"":""value"",""file"":""neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml"",""locator"":""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"",""new"":""0.5 uF_per_cm2"",""note"":""scale_capacitance"",""old"":""1.0 uF_per_cm2""}]",{},"scale_capacitance at neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml:/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1] {""element"": ""specificCapacitance"", ""element_id"": null, ""factor"": 0.5} value: '1.0 uF_per_cm2' -> '0.5 uF_per_cm2'",20260917
m-scale_gate_time_constant-ef856a12b0,traub2005_testseg2,biophysical,scale_gate_time_constant,"{""channel"":""k2"",""factor"":1.25,""gate"":""m"",""mechanism"":""q10_insert""}","[{""action"":""insert"",""attribute"":null,""file"":""neuroConstruct/generatedNeuroML2/k2.channel.nml"",""locator"":""/neuroml[@id='k2']/ionChannel[@id='k2']/gate[@id='m']/q10Settings[1]"",""new"":""<q10Settings xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" type=\""q10Fixed\"" fixedQ10=\""1.25\""/>"",""note"":""scale_gate_time_constant"",""old"":null}]",{},"scale_gate_time_constant at neuroConstruct/generatedNeuroML2/k2.channel.nml:/neuroml[@id='k2']/ionChannel[@id='k2']/gate[@id='m'] {""channel"": ""k2"", ""factor"": 1.25, ""gate"": ""m"", ""mechanism"": ""q10_insert""} ",20260917
m-scale_gate_time_constant-2965f28710,traub2005_testseg2,biophysical,scale_gate_time_constant,"{""channel"":""napf_spinstell"",""factor"":0.5,""gate"":""m"",""mechanism"":""q10_insert""}","[{""action"":""insert"",""attribute"":null,""file"":""neuroConstruct/generatedNeuroML2/napf_spinstell.channel.nml"",""locator"":""/neuroml[@id='napf_spinstell']/ionChannel[@id='napf_spinstell']/gate[@id='m']/q10Settings[1]"",""new"":""<q10Settings xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" type=\""q10Fixed\"" fixedQ10=\""0.5\""/>"",""note"":""scale_gate_time_constant"",""old"":null}]",{},"scale_gate_time_constant at neuroConstruct/generatedNeuroML2/napf_spinstell.channel.nml:/neuroml[@id='napf_spinstell']/ionChannel[@id='napf_spinstell']/gate[@id='m'] {""channel"": ""napf_spinstell"", ""factor"": 0.5, ""gate"": ""m"", ""mechanism"": ""q10_insert""} ",20260917
m-shift_gate_midpoint-7f37e71cd5,traub2005_testseg2,kinetics,shift_gate_midpoint,"{""changes"":[{""attribute"":""midpoint"",""locator"":""/neuroml[@id='ka']/ionChannel[@id='ka']/gate[@id='m']/steadyState[1]"",""new"":""-65mV"",""old"":""-60mV""}],""channel"":""ka"",""delta_mV"":-5.0,""gate"":""m"",""mechanism"":""steady_state""}","[{""action"":""set"",""attribute"":""midpoint"",""file"":""neuroConstruct/generatedNeuroML2/ka.channel.nml"",""locator"":""/neuroml[@id='ka']/ionChannel[@id='ka']/gate[@id='m']/steadyState[1]"",""new"":""-65mV"",""note"":""shift_gate_midpoint"",""old"":""-60mV""}]",{},"shift_gate_midpoint at neuroConstruct/generatedNeuroML2/ka.channel.nml:/neuroml[@id='ka']/ionChannel[@id='ka']/gate[@id='m'] {""channel"": ""ka"", ""delta_mV"": -5.0, ""gate"": ""m"", ""mechanism"": ""steady_state""} midpoint: '-60mV' -> '-65mV'",20260917
m-shift_gate_midpoint-0bf496636d,traub2005_testseg2,kinetics,shift_gate_midpoint,"{""changes"":[{""attribute"":""midpoint"",""locator"":""/neuroml[@id='km']/ionChannel[@id='km']/gate[@id='m']/forwardRate[1]"",""new"":""-10mV"",""old"":""-20mV""},{""attribute"":""midpoint"",""locator"":""/neuroml[@id='km']/ionChannel[@id='km']/gate[@id='m']/reverseRate[1]"",""new"":""-33mV"",""old"":""-43mV""}],""channel"":""km"",""delta_mV"":10.0,""gate"":""m"",""mechanism"":""rates""}","[{""action"":""set"",""attribute"":""midpoint"",""file"":""neuroConstruct/generatedNeuroML2/km.channel.nml"",""locator"":""/neuroml[@id='km']/ionChannel[@id='km']/gate[@id='m']/forwardRate[1]"",""new"":""-10mV"",""note"":""shift_gate_midpoint"",""old"":""-20mV""},{""action"":""set"",""attribute"":""midpoint"",""file"":""neuroConstruct/generatedNeuroML2/km.channel.nml"",""locator"":""/neuroml[@id='km']/ionChannel[@id='km']/gate[@id='m']/reverseRate[1]"",""new"":""-33mV"",""note"":""shift_gate_midpoint"",""old"":""-43mV""}]",{},"shift_gate_midpoint at neuroConstruct/generatedNeuroML2/km.channel.nml:/neuroml[@id='km']/ionChannel[@id='km']/gate[@id='m'] {""channel"": ""km"", ""delta_mV"": 10.0, ""gate"": ""m"", ""mechanism"": ""rates""} midpoint: '-20mV' -> '-10mV'; midpoint: '-43mV' -> '-33mV'",20260917
m-scale_gate_slope-50b7d76c6e,traub2005_testseg2,kinetics,scale_gate_slope,"{""changes"":[{""attribute"":""scale"",""locator"":""/neuroml[@id='ka']/ionChannel[@id='ka']/gate[@id='m']/steadyState[1]"",""new"":""6.8mV"",""old"":""8.5mV""}],""channel"":""ka"",""factor"":0.8,""gate"":""m"",""mechanism"":""steady_state""}","[{""action"":""set"",""attribute"":""scale"",""file"":""neuroConstruct/generatedNeuroML2/ka.channel.nml"",""locator"":""/neuroml[@id='ka']/ionChannel[@id='ka']/gate[@id='m']/steadyState[1]"",""new"":""6.8mV"",""note"":""scale_gate_slope"",""old"":""8.5mV""}]",{},"scale_gate_slope at neuroConstruct/generatedNeuroML2/ka.channel.nml:/neuroml[@id='ka']/ionChannel[@id='ka']/gate[@id='m'] {""channel"": ""ka"", ""factor"": 0.8, ""gate"": ""m"", ""mechanism"": ""steady_state""} scale: '8.5mV' -> '6.8mV'",20260917
m-shift_forward_rate_midpoint-81b6124362,traub2005_testseg2,kinetics,shift_forward_rate_midpoint,"{""changes"":[{""attribute"":""midpoint"",""locator"":""/neuroml[@id='km']/ionChannel[@id='km']/gate[@id='m']/forwardRate[1]"",""new"":""-25mV"",""old"":""-20mV""}],""channel"":""km"",""delta_mV"":-5.0,""gate"":""m"",""mechanism"":""forward_rate""}","[{""action"":""set"",""attribute"":""midpoint"",""file"":""neuroConstruct/generatedNeuroML2/km.channel.nml"",""locator"":""/neuroml[@id='km']/ionChannel[@id='km']/gate[@id='m']/forwardRate[1]"",""new"":""-25mV"",""note"":""shift_forward_rate_midpoint"",""old"":""-20mV""}]",{},"shift_forward_rate_midpoint at neuroConstruct/generatedNeuroML2/km.channel.nml:/neuroml[@id='km']/ionChannel[@id='km']/gate[@id='m'] {""channel"": ""km"", ""delta_mV"": -5.0, ""gate"": ""m"", ""mechanism"": ""forward_rate""} midpoint: '-20mV' -> '-25mV'",20260917
m-increase_dt-1086ebecdc,traub2005_testseg2,numerical,increase_dt,"{""changes"":[{""attribute"":""step"",""locator"":""/Lems[1]/Component[@id='sim1']"",""new"":""0.004ms"",""old"":""0.001ms""}],""factor"":4}","[{""action"":""set"",""attribute"":""step"",""file"":""neuroConstruct/generatedNeuroML2/LEMS_SomaTest.xml"",""locator"":""/Lems[1]/Component[@id='sim1']"",""new"":""0.004ms"",""note"":""increase_dt"",""old"":""0.001ms""}]","{""dt_factor"":4}","increase_dt at neuroConstruct/generatedNeuroML2/LEMS_SomaTest.xml:/Lems[1]/Component[@id='sim1'] {""factor"": 4} step: '0.001ms' -> '0.004ms'",20260917
m-solver_config-81027e3d76,traub2005_testseg2,numerical,solver_config,"{""mechanism"":""insert_meta"",""method"":""eulertree""}","[{""action"":""insert"",""attribute"":null,""file"":""neuroConstruct/generatedNeuroML2/LEMS_SomaTest.xml"",""locator"":""/Lems[1]/Component[@id='sim1']/Meta[1]"",""new"":""<Meta xmlns=\""http://www.neuroml.org/lems/0.7.2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" for=\""jlems\"" method=\""eulertree\""/>"",""note"":""solver_config"",""old"":null}]","{""integrator_method"":""eulertree""}","solver_config at neuroConstruct/generatedNeuroML2/LEMS_SomaTest.xml:/Lems[1]/Component[@id='sim1'] {""mechanism"": ""insert_meta"", ""method"": ""eulertree""} ",20260917
m-recording_resolution-ffdd2f82b7,traub2005_testseg2,numerical,recording_resolution,"{""sample_every_ms"":0.05}",[],"{""sample_every_ms"":0.05}","recording_resolution at exec:exec_overrides.sample_every_ms {""sample_every_ms"": 0.05} ",20260917
m-wrong_channel-aaa2a77ed4,traub2005_testseg2,reference,wrong_channel,"{""changes"":[{""attribute"":""ionChannel"",""locator"":""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='pas_all']"",""new"":""nap"",""old"":""pas""}],""element_id"":""pas_all"",""new_species"":""na"",""old_species"":""non_specific""}","[{""action"":""set"",""attribute"":""ionChannel"",""file"":""neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml"",""locator"":""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='pas_all']"",""new"":""nap"",""note"":""wrong_channel"",""old"":""pas""}]",{},"wrong_channel at neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml:/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='pas_all'] {""element_id"": ""pas_all"", ""new_species"": ""na"", ""old_species"": ""non_specific""} ionChannel: 'pas' -> 'nap'",20260917
m-omit_include-88df2bbd7f,traub2005_testseg2,reference,omit_include,"{""href"":""ka.channel.nml"",""removed"":""<include xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" href=\""ka.channel.nml\""/>""}","[{""action"":""remove"",""attribute"":null,""file"":""neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml"",""locator"":""/neuroml[@id='TestSeg_test2']/include[2]"",""new"":null,""note"":""omit_include"",""old"":""<include xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" href=\""ka.channel.nml\""/>""}]",{},"omit_include at neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml:/neuroml[@id='TestSeg_test2']/include[2] {""href"": ""ka.channel.nml"", ""removed"": ""<include xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" href=\""ka.channel.nml\""/>""} ",20260917
m-duplicate_conductance-03beb07cae,traub2005_testseg2,reference,duplicate_conductance,"{""new_id"":""naf2_all_dup"",""source_id"":""naf2_all""}","[{""action"":""insert"",""attribute"":null,""file"":""neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml"",""locator"":""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='naf2_all_dup']"",""new"":""<channelDensity xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" condDensity=\""0.033 mS_per_cm2\"" id=\""naf2_all_dup\"" ionChannel=\""naf2\"" ion=\""na\"" erev=\""50.0 mV\""/>"",""note"":""duplicate_conductance"",""old"":null}]",{},"duplicate_conductance at neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml:/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='naf2_all'] {""new_id"": ""naf2_all_dup"", ""source_id"": ""naf2_all""} ",20260917
m-wrong_compatible_component-7dbfe39fa1,traub2005_testseg2,reference,wrong_compatible_component,"{""changes"":[{""attribute"":""ionChannel"",""locator"":""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='nap_all']"",""new"":""napf_tcr"",""old"":""nap""}],""element_id"":""nap_all"",""new_species"":""na"",""old_species"":""na""}","[{""action"":""set"",""attribute"":""ionChannel"",""file"":""neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml"",""locator"":""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='nap_all']"",""new"":""napf_tcr"",""note"":""wrong_compatible_component"",""old"":""nap""}]",{},"wrong_compatible_component at neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml:/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='nap_all'] {""element_id"": ""nap_all"", ""new_species"": ""na"", ""old_species"": ""na""} ionChannel: 'nap' -> 'napf_tcr'",20260917
m-scale_conductance-9356a476a5,traub2005_testseg_all,biophysical,scale_conductance,"{""changes"":[{""attribute"":""condDensity"",""locator"":""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='km_all']"",""new"":""1.65 mS_per_cm2"",""old"":""1.5 mS_per_cm2""}],""element"":""channelDensity"",""element_id"":""km_all"",""factor"":1.1}","[{""action"":""set"",""attribute"":""condDensity"",""file"":""neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml"",""locator"":""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='km_all']"",""new"":""1.65 mS_per_cm2"",""note"":""scale_conductance"",""old"":""1.5 mS_per_cm2""}]",{},"scale_conductance at neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml:/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='km_all'] {""element"": ""channelDensity"", ""element_id"": ""km_all"", ""factor"": 1.1} condDensity: '1.5 mS_per_cm2' -> '1.65 mS_per_cm2'",20260917
m-scale_conductance-6b84c2135c,traub2005_testseg_all,biophysical,scale_conductance,"{""changes"":[{""attribute"":""condDensity"",""locator"":""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='napf_spinstell_all']"",""new"":""0.045 mS_per_cm2"",""old"":""0.05 mS_per_cm2""}],""element"":""channelDensity"",""element_id"":""napf_spinstell_all"",""factor"":0.9}","[{""action"":""set"",""attribute"":""condDensity"",""file"":""neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml"",""locator"":""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='napf_spinstell_all']"",""new"":""0.045 mS_per_cm2"",""note"":""scale_conductance"",""old"":""0.05 mS_per_cm2""}]",{},"scale_conductance at neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml:/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='napf_spinstell_all'] {""element"": ""channelDensity"", ""element_id"": ""napf_spinstell_all"", ""factor"": 0.9} condDensity: '0.05 mS_per_cm2' -> '0.045 mS_per_cm2'",20260917
m-scale_conductance-d150f7e865,traub2005_testseg_all,biophysical,scale_conductance,"{""changes"":[{""attribute"":""condDensity"",""locator"":""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='cat_all']"",""new"":""0.025 mS_per_cm2"",""old"":""0.05 mS_per_cm2""}],""element"":""channelDensity"",""element_id"":""cat_all"",""factor"":0.5}","[{""action"":""set"",""attribute"":""condDensity"",""file"":""neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml"",""locator"":""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='cat_all']"",""new"":""0.025 mS_per_cm2"",""note"":""scale_conductance"",""old"":""0.05 mS_per_cm2""}]",{},"scale_conductance at neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml:/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='cat_all'] {""element"": ""channelDensity"", ""element_id"": ""cat_all"", ""factor"": 0.5} condDensity: '0.05 mS_per_cm2' -> '0.025 mS_per_cm2'",20260917
m-scale_conductance-778919ce32,traub2005_testseg_all,biophysical,scale_conductance,"{""changes"":[{""attribute"":""condDensity"",""locator"":""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='cat_a_all']"",""new"":""0.025 mS_per_cm2"",""old"":""0.05 mS_per_cm2""}],""element"":""channelDensity"",""element_id"":""cat_a_all"",""factor"":0.5}","[{""action"":""set"",""attribute"":""condDensity"",""file"":""neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml"",""locator"":""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='cat_a_all']"",""new"":""0.025 mS_per_cm2"",""note"":""scale_conductance"",""old"":""0.05 mS_per_cm2""}]",{},"scale_conductance at neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml:/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='cat_a_all'] {""element"": ""channelDensity"", ""element_id"": ""cat_a_all"", ""factor"": 0.5} condDensity: '0.05 mS_per_cm2' -> '0.025 mS_per_cm2'",20260917
