variant_id,model_id,kind,operator,family,tolerance_multiplier,class
bbp2015_soma__factor_file__000,bbp2015_soma,valid_transform,factor_file,factoring,1.0,4_equivalent_within_tested_domain
bbp2015_soma__factor_file__000,bbp2015_soma,valid_transform,factor_file,factoring,2.0,4_equivalent_within_tested_domain
bbp2015_soma__factor_file__000,bbp2015_soma,valid_transform,factor_file,factoring,4.0,4_equivalent_within_tested_domain
bbp2015_soma__reorder_independent__000,bbp2015_soma,valid_transform,reorder_independent,reordering,0.5,4_equivalent_within_tested_domain
bbp2015_soma__reorder_independent__000,bbp2015_soma,valid_transform,reorder_independent,reordering,1.0,4_equivalent_within_tested_domain
bbp2015_soma__reorder_independent__000,bbp2015_soma,valid_transform,reorder_independent,reordering,2.0,4_equivalent_within_tested_domain
bbp2015_soma__reorder_independent__000,bbp2015_soma,valid_transform,reorder_independent,reordering,4.0,4_equivalent_within_tested_domain
bbp2015_soma__explicit_default__000,bbp2015_soma,valid_transform,explicit_default,explicit_default,0.5,4_equivalent_within_tested_domain
bbp2015_soma__explicit_default__000,bbp2015_soma,valid_transform,explicit_default,explicit_default,1.0,4_equivalent_within_tested_domain
bbp2015_soma__explicit_default__000,bbp2015_soma,valid_transform,explicit_default,explicit_default,2.0,4_equivalent_within_tested_domain
bbp2015_soma__explicit_default__000,bbp2015_soma,valid_transform,explicit_default,explicit_default,4.0,4_equivalent_within_tested_domain
m-scale_conductance-89a2bcadaa,traub2005_testseg2,mutant,scale_conductance,biophysical,0.5,4_equivalent_within_tested_domain
m-scale_conductance-89a2bcadaa,traub2005_testseg2,mutant,scale_conductance,biophysical,1.0,4_equivalent_within_tested_domain
m-scale_conductance-89a2bcadaa,traub2005_testseg2,mutant,scale_conductance,biophysical,2.0,4_equivalent_within_tested_domain
m-scale_conductance-89a2bcadaa,traub2005_testseg2,mutant,scale_conductance,biophysical,4.0,4_equivalent_within_tested_domain
m-scale_conductance-c01f990b60,traub2005_testseg2,mutant,scale_conductance,biophysical,0.5,6_silent_under_canonical
m-scale_conductance-c01f990b60,traub2005_testseg2,mutant,scale_conductance,biophysical,1.0,6_silent_under_canonical
m-scale_conductance-c01f990b60,traub2005_testseg2,mutant,scale_conductance,biophysical,2.0,6_silent_under_canonical
m-scale_conductance-c01f990b60,traub2005_testseg2,mutant,scale_conductance,biophysical,4.0,6_silent_under_canonical
m-scale_conductance-c9ac5a125c,traub2005_testseg2,mutant,scale_conductance,biophysical,0.5,5_non_equivalent
m-scale_conductance-c9ac5a125c,traub2005_testseg2,mutant,scale_conductance,biophysical,1.0,5_non_equivalent
m-scale_conductance-c9ac5a125c,traub2005_testseg2,mutant,scale_conductance,biophysical,2.0,5_non_equivalent
m-scale_conductance-c9ac5a125c,traub2005_testseg2,mutant,scale_conductance,biophysical,4.0,6_silent_under_canonical
m-scale_conductance-497367c6cf,traub2005_testseg2,mutant,scale_conductance,biophysical,0.5,5_non_equivalent
m-scale_conductance-497367c6cf,traub2005_testseg2,mutant,scale_conductance,biophysical,1.0,5_non_equivalent
m-scale_conductance-497367c6cf,traub2005_testseg2,mutant,scale_conductance,biophysical,2.0,5_non_equivalent
m-scale_conductance-497367c6cf,traub2005_testseg2,mutant,scale_conductance,biophysical,4.0,5_non_equivalent
m-shift_reversal-430bfde1a2,traub2005_testseg2,mutant,shift_reversal,biophysical,0.5,5_non_equivalent
m-shift_reversal-430bfde1a2,traub2005_testseg2,mutant,shift_reversal,biophysical,1.0,5_non_equivalent
m-shift_reversal-430bfde1a2,traub2005_testseg2,mutant,shift_reversal,biophysical,2.0,6_silent_under_canonical
m-shift_reversal-430bfde1a2,traub2005_testseg2,mutant,shift_reversal,biophysical,4.0,4_equivalent_within_tested_domain
m-shift_reversal-af768cb1cd,traub2005_testseg2,mutant,shift_reversal,biophysical,0.5,4_equivalent_within_tested_domain
m-shift_reversal-af768cb1cd,traub2005_testseg2,mutant,shift_reversal,biophysical,1.0,4_equivalent_within_tested_domain
m-shift_reversal-af768cb1cd,traub2005_testseg2,mutant,shift_reversal,biophysical,2.0,4_equivalent_within_tested_domain
m-shift_reversal-af768cb1cd,traub2005_testseg2,mutant,shift_reversal,biophysical,4.0,4_equivalent_within_tested_domain
m-shift_reversal-b83835eb79,traub2005_testseg2,mutant,shift_reversal,biophysical,0.5,5_non_equivalent
m-shift_reversal-b83835eb79,traub2005_testseg2,mutant,shift_reversal,biophysical,1.0,5_non_equivalent
m-shift_reversal-b83835eb79,traub2005_testseg2,mutant,shift_reversal,biophysical,2.0,6_silent_under_canonical
m-shift_reversal-b83835eb79,traub2005_testseg2,mutant,shift_reversal,biophysical,4.0,6_silent_under_canonical
m-shift_reversal-58a6710e4d,traub2005_testseg2,mutant,shift_reversal,biophysical,0.5,4_equivalent_within_tested_domain
m-shift_reversal-58a6710e4d,traub2005_testseg2,mutant,shift_reversal,biophysical,1.0,4_equivalent_within_tested_domain
m-shift_reversal-58a6710e4d,traub2005_testseg2,mutant,shift_reversal,biophysical,2.0,4_equivalent_within_tested_domain
m-shift_reversal-58a6710e4d,traub2005_testseg2,mutant,shift_reversal,biophysical,4.0,4_equivalent_within_tested_domain
m-scale_capacitance-6684c04454,traub2005_testseg2,mutant,scale_capacitance,biophysical,0.5,5_non_equivalent
m-scale_capacitance-6684c04454,traub2005_testseg2,mutant,scale_capacitance,biophysical,1.0,5_non_equivalent
m-scale_capacitance-6684c04454,traub2005_testseg2,mutant,scale_capacitance,biophysical,2.0,5_non_equivalent
m-scale_capacitance-6684c04454,traub2005_testseg2,mutant,scale_capacitance,biophysical,4.0,5_non_equivalent
m-scale_capacitance-5e0e94a820,traub2005_testseg2,mutant,scale_capacitance,biophysical,0.5,5_non_equivalent
m-scale_capacitance-5e0e94a820,traub2005_testseg2,mutant,scale_capacitance,biophysical,1.0,5_non_equivalent
m-scale_capacitance-5e0e94a820,traub2005_testseg2,mutant,scale_capacitance,biophysical,2.0,5_non_equivalent
m-scale_capacitance-5e0e94a820,traub2005_testseg2,mutant,scale_capacitance,biophysical,4.0,5_non_equivalent
m-scale_gate_time_constant-ef856a12b0,traub2005_testseg2,mutant,scale_gate_time_constant,biophysical,0.5,4_equivalent_within_tested_domain
m-scale_gate_time_constant-ef856a12b0,traub2005_testseg2,mutant,scale_gate_time_constant,biophysical,1.0,4_equivalent_within_tested_domain
m-scale_gate_time_constant-ef856a12b0,traub2005_testseg2,mutant,scale_gate_time_constant,biophysical,2.0,4_equivalent_within_tested_domain
m-scale_gate_time_constant-ef856a12b0,traub2005_testseg2,mutant,scale_gate_time_constant,biophysical,4.0,4_equivalent_within_tested_domain
m-scale_gate_time_constant-2965f28710,traub2005_testseg2,mutant,scale_gate_time_constant,biophysical,0.5,4_equivalent_within_tested_domain
m-scale_gate_time_constant-2965f28710,traub2005_testseg2,mutant,scale_gate_time_constant,biophysical,1.0,4_equivalent_within_tested_domain
m-scale_gate_time_constant-2965f28710,traub2005_testseg2,mutant,scale_gate_time_constant,biophysical,2.0,4_equivalent_within_tested_domain
m-scale_gate_time_constant-2965f28710,traub2005_testseg2,mutant,scale_gate_time_constant,biophysical,4.0,4_equivalent_within_tested_domain
m-shift_gate_midpoint-7f37e71cd5,traub2005_testseg2,mutant,shift_gate_midpoint,kinetics,0.5,5_non_equivalent
m-shift_gate_midpoint-7f37e71cd5,traub2005_testseg2,mutant,shift_gate_midpoint,kinetics,1.0,5_non_equivalent
m-shift_gate_midpoint-7f37e71cd5,traub2005_testseg2,mutant,shift_gate_midpoint,kinetics,2.0,5_non_equivalent
m-shift_gate_midpoint-7f37e71cd5,traub2005_testseg2,mutant,shift_gate_midpoint,kinetics,4.0,5_non_equivalent
m-shift_gate_midpoint-0bf496636d,traub2005_testseg2,mutant,shift_gate_midpoint,kinetics,0.5,5_non_equivalent
m-shift_gate_midpoint-0bf496636d,traub2005_testseg2,mutant,shift_gate_midpoint,kinetics,1.0,5_non_equivalent
m-shift_gate_midpoint-0bf496636d,traub2005_testseg2,mutant,shift_gate_midpoint,kinetics,2.0,5_non_equivalent
m-shift_gate_midpoint-0bf496636d,traub2005_testseg2,mutant,shift_gate_midpoint,kinetics,4.0,6_silent_under_canonical
m-scale_gate_slope-50b7d76c6e,traub2005_testseg2,mutant,scale_gate_slope,kinetics,0.5,5_non_equivalent
m-scale_gate_slope-50b7d76c6e,traub2005_testseg2,mutant,scale_gate_slope,kinetics,1.0,6_silent_under_canonical
m-scale_gate_slope-50b7d76c6e,traub2005_testseg2,mutant,scale_gate_slope,kinetics,2.0,6_silent_under_canonical
m-scale_gate_slope-50b7d76c6e,traub2005_testseg2,mutant,scale_gate_slope,kinetics,4.0,6_silent_under_canonical
m-shift_forward_rate_midpoint-81b6124362,traub2005_testseg2,mutant,shift_forward_rate_midpoint,kinetics,0.5,5_non_equivalent
m-shift_forward_rate_midpoint-81b6124362,traub2005_testseg2,mutant,shift_forward_rate_midpoint,kinetics,1.0,5_non_equivalent
m-shift_forward_rate_midpoint-81b6124362,traub2005_testseg2,mutant,shift_forward_rate_midpoint,kinetics,2.0,6_silent_under_canonical
m-shift_forward_rate_midpoint-81b6124362,traub2005_testseg2,mutant,shift_forward_rate_midpoint,kinetics,4.0,6_silent_under_canonical
m-increase_dt-1086ebecdc,traub2005_testseg2,mutant,increase_dt,numerical,0.5,6_silent_under_canonical
m-increase_dt-1086ebecdc,traub2005_testseg2,mutant,increase_dt,numerical,1.0,6_silent_under_canonical
m-increase_dt-1086ebecdc,traub2005_testseg2,mutant,increase_dt,numerical,2.0,4_equivalent_within_tested_domain
m-increase_dt-1086ebecdc,traub2005_testseg2,mutant,increase_dt,numerical,4.0,4_equivalent_within_tested_domain
m-solver_config-81027e3d76,traub2005_testseg2,mutant,solver_config,numerical,0.5,4_equivalent_within_tested_domain
m-solver_config-81027e3d76,traub2005_testseg2,mutant,solver_config,numerical,1.0,4_equivalent_within_tested_domain
m-solver_config-81027e3d76,traub2005_testseg2,mutant,solver_config,numerical,2.0,4_equivalent_within_tested_domain
m-solver_config-81027e3d76,traub2005_testseg2,mutant,solver_config,numerical,4.0,4_equivalent_within_tested_domain
m-recording_resolution-ffdd2f82b7,traub2005_testseg2,mutant,recording_resolution,numerical,0.5,4_equivalent_within_tested_domain
m-recording_resolution-ffdd2f82b7,traub2005_testseg2,mutant,recording_resolution,numerical,1.0,4_equivalent_within_tested_domain
m-recording_resolution-ffdd2f82b7,traub2005_testseg2,mutant,recording_resolution,numerical,2.0,4_equivalent_within_tested_domain
m-recording_resolution-ffdd2f82b7,traub2005_testseg2,mutant,recording_resolution,numerical,4.0,4_equivalent_within_tested_domain
m-wrong_channel-aaa2a77ed4,traub2005_testseg2,mutant,wrong_channel,reference,0.5,3_numerically_unstable
m-wrong_channel-aaa2a77ed4,traub2005_testseg2,mutant,wrong_channel,reference,1.0,3_numerically_unstable
m-wrong_channel-aaa2a77ed4,traub2005_testseg2,mutant,wrong_channel,reference,2.0,3_numerically_unstable
m-wrong_channel-aaa2a77ed4,traub2005_testseg2,mutant,wrong_channel,reference,4.0,3_numerically_unstable
m-omit_include-88df2bbd7f,traub2005_testseg2,mutant,omit_include,reference,0.5,1_structurally_invalid
m-omit_include-88df2bbd7f,traub2005_testseg2,mutant,omit_include,reference,1.0,1_structurally_invalid
m-omit_include-88df2bbd7f,traub2005_testseg2,mutant,omit_include,reference,2.0,1_structurally_invalid
m-omit_include-88df2bbd7f,traub2005_testseg2,mutant,omit_include,reference,4.0,1_structurally_invalid
m-duplicate_conductance-03beb07cae,traub2005_testseg2,mutant,duplicate_conductance,reference,0.5,4_equivalent_within_tested_domain
m-duplicate_conductance-03beb07cae,traub2005_testseg2,mutant,duplicate_conductance,reference,1.0,4_equivalent_within_tested_domain
m-duplicate_conductance-03beb07cae,traub2005_testseg2,mutant,duplicate_conductance,reference,2.0,4_equivalent_within_tested_domain
m-duplicate_conductance-03beb07cae,traub2005_testseg2,mutant,duplicate_conductance,reference,4.0,4_equivalent_within_tested_domain
m-wrong_compatible_component-7dbfe39fa1,traub2005_testseg2,mutant,wrong_compatible_component,reference,0.5,5_non_equivalent
m-wrong_compatible_component-7dbfe39fa1,traub2005_testseg2,mutant,wrong_compatible_component,reference,1.0,5_non_equivalent
m-wrong_compatible_component-7dbfe39fa1,traub2005_testseg2,mutant,wrong_compatible_component,reference,2.0,6_silent_under_canonical
m-wrong_compatible_component-7dbfe39fa1,traub2005_testseg2,mutant,wrong_compatible_component,reference,4.0,6_silent_under_canonical
traub2005_testseg2__unit_conversion__000,traub2005_testseg2,valid_transform,unit_conversion,unit_conversion,0.5,4_equivalent_within_tested_domain
traub2005_testseg2__unit_conversion__000,traub2005_testseg2,valid_transform,unit_conversion,unit_conversion,1.0,4_equivalent_within_tested_domain
traub2005_testseg2__unit_conversion__000,traub2005_testseg2,valid_transform,unit_conversion,unit_conversion,2.0,4_equivalent_within_tested_domain
traub2005_testseg2__unit_conversion__000,traub2005_testseg2,valid_transform,unit_conversion,unit_conversion,4.0,4_equivalent_within_tested_domain
traub2005_testseg2__xml_formatting__000,traub2005_testseg2,no_change_control,xml_formatting,formatting,0.5,4_equivalent_within_tested_domain
traub2005_testseg2__xml_formatting__000,traub2005_testseg2,no_change_control,xml_formatting,formatting,1.0,4_equivalent_within_tested_domain
traub2005_testseg2__xml_formatting__000,traub2005_testseg2,no_change_control,xml_formatting,formatting,2.0,4_equivalent_within_tested_domain
traub2005_testseg2__xml_formatting__000,traub2005_testseg2,no_change_control,xml_formatting,formatting,4.0,4_equivalent_within_tested_domain
traub2005_testseg2__add_comments__000,traub2005_testseg2,no_change_control,add_comments,formatting,0.5,4_equivalent_within_tested_domain
traub2005_testseg2__add_comments__000,traub2005_testseg2,no_change_control,add_comments,formatting,1.0,4_equivalent_within_tested_domain
traub2005_testseg2__add_comments__000,traub2005_testseg2,no_change_control,add_comments,formatting,2.0,4_equivalent_within_tested_domain
traub2005_testseg2__add_comments__000,traub2005_testseg2,no_change_control,add_comments,formatting,4.0,4_equivalent_within_tested_domain
traub2005_testseg2__numeric_literal_format__000,traub2005_testseg2,valid_transform,numeric_literal_format,literal_format,0.5,4_equivalent_within_tested_domain
traub2005_testseg2__numeric_literal_format__000,traub2005_testseg2,valid_transform,numeric_literal_format,literal_format,1.0,4_equivalent_within_tested_domain
traub2005_testseg2__numeric_literal_format__000,traub2005_testseg2,valid_transform,numeric_literal_format,literal_format,2.0,4_equivalent_within_tested_domain
traub2005_testseg2__numeric_literal_format__000,traub2005_testseg2,valid_transform,numeric_literal_format,literal_format,4.0,4_equivalent_within_tested_domain
traub2005_testseg2__rename_identifier__000,traub2005_testseg2,valid_transform,rename_identifier,renaming,0.5,4_equivalent_within_tested_domain
traub2005_testseg2__rename_identifier__000,traub2005_testseg2,valid_transform,rename_identifier,renaming,1.0,4_equivalent_within_tested_domain
traub2005_testseg2__rename_identifier__000,traub2005_testseg2,valid_transform,rename_identifier,renaming,2.0,4_equivalent_within_tested_domain
traub2005_testseg2__rename_identifier__000,traub2005_testseg2,valid_transform,rename_identifier,renaming,4.0,4_equivalent_within_tested_domain
traub2005_testseg2__factor_file__000,traub2005_testseg2,valid_transform,factor_file,factoring,0.5,4_equivalent_within_tested_domain
traub2005_testseg2__factor_file__000,traub2005_testseg2,valid_transform,factor_file,factoring,1.0,4_equivalent_within_tested_domain
traub2005_testseg2__factor_file__000,traub2005_testseg2,valid_transform,factor_file,factoring,2.0,4_equivalent_within_tested_domain
traub2005_testseg2__factor_file__000,traub2005_testseg2,valid_transform,factor_file,factoring,4.0,4_equivalent_within_tested_domain
traub2005_testseg2__reorder_independent__000,traub2005_testseg2,valid_transform,reorder_independent,reordering,0.5,4_equivalent_within_tested_domain
traub2005_testseg2__reorder_independent__000,traub2005_testseg2,valid_transform,reorder_independent,reordering,1.0,4_equivalent_within_tested_domain
traub2005_testseg2__reorder_independent__000,traub2005_testseg2,valid_transform,reorder_independent,reordering,2.0,4_equivalent_within_tested_domain
traub2005_testseg2__reorder_independent__000,traub2005_testseg2,valid_transform,reorder_independent,reordering,4.0,4_equivalent_within_tested_domain
traub2005_testseg2__explicit_default__000,traub2005_testseg2,valid_transform,explicit_default,explicit_default,0.5,4_equivalent_within_tested_domain
traub2005_testseg2__explicit_default__000,traub2005_testseg2,valid_transform,explicit_default,explicit_default,1.0,4_equivalent_within_tested_domain
traub2005_testseg2__explicit_default__000,traub2005_testseg2,valid_transform,explicit_default,explicit_default,2.0,4_equivalent_within_tested_domain
traub2005_testseg2__explicit_default__000,traub2005_testseg2,valid_transform,explicit_default,explicit_default,4.0,4_equivalent_within_tested_domain
m-scale_conductance-9356a476a5,traub2005_testseg_all,mutant,scale_conductance,biophysical,0.5,5_non_equivalent
m-scale_conductance-9356a476a5,traub2005_testseg_all,mutant,scale_conductance,biophysical,1.0,5_non_equivalent
m-scale_conductance-9356a476a5,traub2005_testseg_all,mutant,scale_conductance,biophysical,2.0,5_non_equivalent
m-scale_conductance-9356a476a5,traub2005_testseg_all,mutant,scale_conductance,biophysical,4.0,5_non_equivalent
m-scale_conductance-6b84c2135c,traub2005_testseg_all,mutant,scale_conductance,biophysical,0.5,4_equivalent_within_tested_domain
m-scale_conductance-6b84c2135c,traub2005_testseg_all,mutant,scale_conductance,biophysical,1.0,4_equivalent_within_tested_domain
m-scale_conductance-6b84c2135c,traub2005_testseg_all,mutant,scale_conductance,biophysical,2.0,4_equivalent_within_tested_domain
m-scale_conductance-6b84c2135c,traub2005_testseg_all,mutant,scale_conductance,biophysical,4.0,4_equivalent_within_tested_domain
m-scale_conductance-d150f7e865,traub2005_testseg_all,mutant,scale_conductance,biophysical,0.5,4_equivalent_within_tested_domain
m-scale_conductance-d150f7e865,traub2005_testseg_all,mutant,scale_conductance,biophysical,1.0,4_equivalent_within_tested_domain
m-scale_conductance-d150f7e865,traub2005_testseg_all,mutant,scale_conductance,biophysical,2.0,4_equivalent_within_tested_domain
m-scale_conductance-d150f7e865,traub2005_testseg_all,mutant,scale_conductance,biophysical,4.0,4_equivalent_within_tested_domain
m-scale_conductance-778919ce32,traub2005_testseg_all,mutant,scale_conductance,biophysical,0.5,5_non_equivalent
m-scale_conductance-778919ce32,traub2005_testseg_all,mutant,scale_conductance,biophysical,1.0,4_equivalent_within_tested_domain
m-scale_conductance-778919ce32,traub2005_testseg_all,mutant,scale_conductance,biophysical,2.0,4_equivalent_within_tested_domain
m-scale_conductance-778919ce32,traub2005_testseg_all,mutant,scale_conductance,biophysical,4.0,4_equivalent_within_tested_domain
m-shift_reversal-218fcb2b5b,traub2005_testseg_all,mutant,shift_reversal,biophysical,0.5,5_non_equivalent
m-shift_reversal-218fcb2b5b,traub2005_testseg_all,mutant,shift_reversal,biophysical,1.0,5_non_equivalent
m-shift_reversal-218fcb2b5b,traub2005_testseg_all,mutant,shift_reversal,biophysical,2.0,4_equivalent_within_tested_domain
m-shift_reversal-218fcb2b5b,traub2005_testseg_all,mutant,shift_reversal,biophysical,4.0,4_equivalent_within_tested_domain
m-shift_reversal-293fd11ac3,traub2005_testseg_all,mutant,shift_reversal,biophysical,0.5,5_non_equivalent
m-shift_reversal-293fd11ac3,traub2005_testseg_all,mutant,shift_reversal,biophysical,1.0,5_non_equivalent
m-shift_reversal-293fd11ac3,traub2005_testseg_all,mutant,shift_reversal,biophysical,2.0,5_non_equivalent
m-shift_reversal-293fd11ac3,traub2005_testseg_all,mutant,shift_reversal,biophysical,4.0,5_non_equivalent
m-shift_reversal-05d578b3a4,traub2005_testseg_all,mutant,shift_reversal,biophysical,0.5,4_equivalent_within_tested_domain
m-shift_reversal-05d578b3a4,traub2005_testseg_all,mutant,shift_reversal,biophysical,1.0,4_equivalent_within_tested_domain
m-shift_reversal-05d578b3a4,traub2005_testseg_all,mutant,shift_reversal,biophysical,2.0,4_equivalent_within_tested_domain
m-shift_reversal-05d578b3a4,traub2005_testseg_all,mutant,shift_reversal,biophysical,4.0,4_equivalent_within_tested_domain
m-shift_reversal-30561b52ef,traub2005_testseg_all,mutant,shift_reversal,biophysical,0.5,5_non_equivalent
m-shift_reversal-30561b52ef,traub2005_testseg_all,mutant,shift_reversal,biophysical,1.0,5_non_equivalent
m-shift_reversal-30561b52ef,traub2005_testseg_all,mutant,shift_reversal,biophysical,2.0,5_non_equivalent
m-shift_reversal-30561b52ef,traub2005_testseg_all,mutant,shift_reversal,biophysical,4.0,5_non_equivalent
m-scale_capacitance-8d53b9976a,traub2005_testseg_all,mutant,scale_capacitance,biophysical,0.5,5_non_equivalent
m-scale_capacitance-8d53b9976a,traub2005_testseg_all,mutant,scale_capacitance,biophysical,1.0,5_non_equivalent
m-scale_capacitance-8d53b9976a,traub2005_testseg_all,mutant,scale_capacitance,biophysical,2.0,5_non_equivalent
m-scale_capacitance-8d53b9976a,traub2005_testseg_all,mutant,scale_capacitance,biophysical,4.0,5_non_equivalent
m-scale_capacitance-8f1d58bf3d,traub2005_testseg_all,mutant,scale_capacitance,biophysical,0.5,5_non_equivalent
m-scale_capacitance-8f1d58bf3d,traub2005_testseg_all,mutant,scale_capacitance,biophysical,1.0,5_non_equivalent
m-scale_capacitance-8f1d58bf3d,traub2005_testseg_all,mutant,scale_capacitance,biophysical,2.0,5_non_equivalent
m-scale_capacitance-8f1d58bf3d,traub2005_testseg_all,mutant,scale_capacitance,biophysical,4.0,5_non_equivalent
m-scale_gate_time_constant-8e27201a17,traub2005_testseg_all,mutant,scale_gate_time_constant,biophysical,0.5,5_non_equivalent
m-scale_gate_time_constant-8e27201a17,traub2005_testseg_all,mutant,scale_gate_time_constant,biophysical,1.0,4_equivalent_within_tested_domain
m-scale_gate_time_constant-8e27201a17,traub2005_testseg_all,mutant,scale_gate_time_constant,biophysical,2.0,4_equivalent_within_tested_domain
m-scale_gate_time_constant-8e27201a17,traub2005_testseg_all,mutant,scale_gate_time_constant,biophysical,4.0,4_equivalent_within_tested_domain
m-scale_gate_time_constant-38f0aa9f71,traub2005_testseg_all,mutant,scale_gate_time_constant,biophysical,0.5,5_non_equivalent
m-scale_gate_time_constant-38f0aa9f71,traub2005_testseg_all,mutant,scale_gate_time_constant,biophysical,1.0,5_non_equivalent
m-scale_gate_time_constant-38f0aa9f71,traub2005_testseg_all,mutant,scale_gate_time_constant,biophysical,2.0,5_non_equivalent
m-scale_gate_time_constant-38f0aa9f71,traub2005_testseg_all,mutant,scale_gate_time_constant,biophysical,4.0,5_non_equivalent
m-shift_gate_midpoint-484712e890,traub2005_testseg_all,mutant,shift_gate_midpoint,kinetics,0.5,5_non_equivalent
m-shift_gate_midpoint-484712e890,traub2005_testseg_all,mutant,shift_gate_midpoint,kinetics,1.0,5_non_equivalent
m-shift_gate_midpoint-484712e890,traub2005_testseg_all,mutant,shift_gate_midpoint,kinetics,2.0,4_equivalent_within_tested_domain
m-shift_gate_midpoint-484712e890,traub2005_testseg_all,mutant,shift_gate_midpoint,kinetics,4.0,4_equivalent_within_tested_domain
m-shift_gate_midpoint-19e30fa1d3,traub2005_testseg_all,mutant,shift_gate_midpoint,kinetics,0.5,5_non_equivalent
m-shift_gate_midpoint-19e30fa1d3,traub2005_testseg_all,mutant,shift_gate_midpoint,kinetics,1.0,5_non_equivalent
m-shift_gate_midpoint-19e30fa1d3,traub2005_testseg_all,mutant,shift_gate_midpoint,kinetics,2.0,5_non_equivalent
m-shift_gate_midpoint-19e30fa1d3,traub2005_testseg_all,mutant,shift_gate_midpoint,kinetics,4.0,5_non_equivalent
m-scale_gate_slope-2aae0cf4be,traub2005_testseg_all,mutant,scale_gate_slope,kinetics,0.5,5_non_equivalent
m-scale_gate_slope-2aae0cf4be,traub2005_testseg_all,mutant,scale_gate_slope,kinetics,1.0,4_equivalent_within_tested_domain
m-scale_gate_slope-2aae0cf4be,traub2005_testseg_all,mutant,scale_gate_slope,kinetics,2.0,4_equivalent_within_tested_domain
m-scale_gate_slope-2aae0cf4be,traub2005_testseg_all,mutant,scale_gate_slope,kinetics,4.0,4_equivalent_within_tested_domain
m-shift_forward_rate_midpoint-3567e7da5d,traub2005_testseg_all,mutant,shift_forward_rate_midpoint,kinetics,0.5,5_non_equivalent
m-shift_forward_rate_midpoint-3567e7da5d,traub2005_testseg_all,mutant,shift_forward_rate_midpoint,kinetics,1.0,5_non_equivalent
m-shift_forward_rate_midpoint-3567e7da5d,traub2005_testseg_all,mutant,shift_forward_rate_midpoint,kinetics,2.0,6_silent_under_canonical
m-shift_forward_rate_midpoint-3567e7da5d,traub2005_testseg_all,mutant,shift_forward_rate_midpoint,kinetics,4.0,6_silent_under_canonical
m-increase_dt-db1611d787,traub2005_testseg_all,mutant,increase_dt,numerical,0.5,6_silent_under_canonical
m-increase_dt-db1611d787,traub2005_testseg_all,mutant,increase_dt,numerical,1.0,6_silent_under_canonical
m-increase_dt-db1611d787,traub2005_testseg_all,mutant,increase_dt,numerical,2.0,6_silent_under_canonical
m-increase_dt-db1611d787,traub2005_testseg_all,mutant,increase_dt,numerical,4.0,6_silent_under_canonical
m-solver_config-fe9e6698c3,traub2005_testseg_all,mutant,solver_config,numerical,0.5,4_equivalent_within_tested_domain
m-solver_config-fe9e6698c3,traub2005_testseg_all,mutant,solver_config,numerical,1.0,4_equivalent_within_tested_domain
m-solver_config-fe9e6698c3,traub2005_testseg_all,mutant,solver_config,numerical,2.0,4_equivalent_within_tested_domain
m-solver_config-fe9e6698c3,traub2005_testseg_all,mutant,solver_config,numerical,4.0,4_equivalent_within_tested_domain
m-recording_resolution-c6355666a0,traub2005_testseg_all,mutant,recording_resolution,numerical,0.5,4_equivalent_within_tested_domain
m-recording_resolution-c6355666a0,traub2005_testseg_all,mutant,recording_resolution,numerical,1.0,4_equivalent_within_tested_domain
m-recording_resolution-c6355666a0,traub2005_testseg_all,mutant,recording_resolution,numerical,2.0,4_equivalent_within_tested_domain
m-recording_resolution-c6355666a0,traub2005_testseg_all,mutant,recording_resolution,numerical,4.0,4_equivalent_within_tested_domain
m-wrong_channel-9f2bfc0fc0,traub2005_testseg_all,mutant,wrong_channel,reference,0.5,5_non_equivalent
m-wrong_channel-9f2bfc0fc0,traub2005_testseg_all,mutant,wrong_channel,reference,1.0,5_non_equivalent
m-wrong_channel-9f2bfc0fc0,traub2005_testseg_all,mutant,wrong_channel,reference,2.0,5_non_equivalent
m-wrong_channel-9f2bfc0fc0,traub2005_testseg_all,mutant,wrong_channel,reference,4.0,5_non_equivalent
m-omit_include-6ba2be58e7,traub2005_testseg_all,mutant,omit_include,reference,0.5,1_structurally_invalid
m-omit_include-6ba2be58e7,traub2005_testseg_all,mutant,omit_include,reference,1.0,1_structurally_invalid
m-omit_include-6ba2be58e7,traub2005_testseg_all,mutant,omit_include,reference,2.0,1_structurally_invalid
m-omit_include-6ba2be58e7,traub2005_testseg_all,mutant,omit_include,reference,4.0,1_structurally_invalid
m-duplicate_conductance-bbcb98adea,traub2005_testseg_all,mutant,duplicate_conductance,reference,0.5,5_non_equivalent
m-duplicate_conductance-bbcb98adea,traub2005_testseg_all,mutant,duplicate_conductance,reference,1.0,5_non_equivalent
m-duplicate_conductance-bbcb98adea,traub2005_testseg_all,mutant,duplicate_conductance,reference,2.0,5_non_equivalent
m-duplicate_conductance-bbcb98adea,traub2005_testseg_all,mutant,duplicate_conductance,reference,4.0,5_non_equivalent
m-wrong_compatible_component-e3b2cc5ec3,traub2005_testseg_all,mutant,wrong_compatible_component,reference,0.5,4_equivalent_within_tested_domain
m-wrong_compatible_component-e3b2cc5ec3,traub2005_testseg_all,mutant,wrong_compatible_component,reference,1.0,4_equivalent_within_tested_domain
m-wrong_compatible_component-e3b2cc5ec3,traub2005_testseg_all,mutant,wrong_compatible_component,reference,2.0,4_equivalent_within_tested_domain
