variant_id,model_id,kind,operator,family,tolerance_multiplier,class
osb_hh2_477127614__numeric_literal_format__000,osb_hh2_477127614,valid_transform,numeric_literal_format,literal_format,1.0,4_equivalent_within_tested_domain
osb_hh2_477127614__numeric_literal_format__000,osb_hh2_477127614,valid_transform,numeric_literal_format,literal_format,2.0,4_equivalent_within_tested_domain
osb_hh2_477127614__numeric_literal_format__000,osb_hh2_477127614,valid_transform,numeric_literal_format,literal_format,4.0,4_equivalent_within_tested_domain
osb_hh2_477127614__rename_identifier__000,osb_hh2_477127614,valid_transform,rename_identifier,renaming,0.5,4_equivalent_within_tested_domain
osb_hh2_477127614__rename_identifier__000,osb_hh2_477127614,valid_transform,rename_identifier,renaming,1.0,4_equivalent_within_tested_domain
osb_hh2_477127614__rename_identifier__000,osb_hh2_477127614,valid_transform,rename_identifier,renaming,2.0,4_equivalent_within_tested_domain
osb_hh2_477127614__rename_identifier__000,osb_hh2_477127614,valid_transform,rename_identifier,renaming,4.0,4_equivalent_within_tested_domain
osb_hh2_477127614__factor_file__000,osb_hh2_477127614,valid_transform,factor_file,factoring,0.5,4_equivalent_within_tested_domain
osb_hh2_477127614__factor_file__000,osb_hh2_477127614,valid_transform,factor_file,factoring,1.0,4_equivalent_within_tested_domain
osb_hh2_477127614__factor_file__000,osb_hh2_477127614,valid_transform,factor_file,factoring,2.0,4_equivalent_within_tested_domain
osb_hh2_477127614__factor_file__000,osb_hh2_477127614,valid_transform,factor_file,factoring,4.0,4_equivalent_within_tested_domain
osb_hh2_477127614__reorder_independent__000,osb_hh2_477127614,valid_transform,reorder_independent,reordering,0.5,4_equivalent_within_tested_domain
osb_hh2_477127614__reorder_independent__000,osb_hh2_477127614,valid_transform,reorder_independent,reordering,1.0,4_equivalent_within_tested_domain
osb_hh2_477127614__reorder_independent__000,osb_hh2_477127614,valid_transform,reorder_independent,reordering,2.0,4_equivalent_within_tested_domain
osb_hh2_477127614__reorder_independent__000,osb_hh2_477127614,valid_transform,reorder_independent,reordering,4.0,4_equivalent_within_tested_domain
osb_hh2_477127614__explicit_default__000,osb_hh2_477127614,valid_transform,explicit_default,explicit_default,0.5,4_equivalent_within_tested_domain
osb_hh2_477127614__explicit_default__000,osb_hh2_477127614,valid_transform,explicit_default,explicit_default,1.0,4_equivalent_within_tested_domain
osb_hh2_477127614__explicit_default__000,osb_hh2_477127614,valid_transform,explicit_default,explicit_default,2.0,4_equivalent_within_tested_domain
osb_hh2_477127614__explicit_default__000,osb_hh2_477127614,valid_transform,explicit_default,explicit_default,4.0,4_equivalent_within_tested_domain
m-scale_conductance-8d921084f4,pospischil2008_fs,mutant,scale_conductance,biophysical,0.5,5_non_equivalent
m-scale_conductance-8d921084f4,pospischil2008_fs,mutant,scale_conductance,biophysical,1.0,5_non_equivalent
m-scale_conductance-8d921084f4,pospischil2008_fs,mutant,scale_conductance,biophysical,2.0,4_equivalent_within_tested_domain
m-scale_conductance-8d921084f4,pospischil2008_fs,mutant,scale_conductance,biophysical,4.0,4_equivalent_within_tested_domain
m-scale_conductance-b734d01a94,pospischil2008_fs,mutant,scale_conductance,biophysical,0.5,5_non_equivalent
m-scale_conductance-b734d01a94,pospischil2008_fs,mutant,scale_conductance,biophysical,1.0,5_non_equivalent
m-scale_conductance-b734d01a94,pospischil2008_fs,mutant,scale_conductance,biophysical,2.0,5_non_equivalent
m-scale_conductance-b734d01a94,pospischil2008_fs,mutant,scale_conductance,biophysical,4.0,4_equivalent_within_tested_domain
m-scale_conductance-10ff293ca8,pospischil2008_fs,mutant,scale_conductance,biophysical,0.5,5_non_equivalent
m-scale_conductance-10ff293ca8,pospischil2008_fs,mutant,scale_conductance,biophysical,1.0,5_non_equivalent
m-scale_conductance-10ff293ca8,pospischil2008_fs,mutant,scale_conductance,biophysical,2.0,5_non_equivalent
m-scale_conductance-10ff293ca8,pospischil2008_fs,mutant,scale_conductance,biophysical,4.0,5_non_equivalent
m-scale_conductance-2c1b980b1d,pospischil2008_fs,mutant,scale_conductance,biophysical,0.5,5_non_equivalent
m-scale_conductance-2c1b980b1d,pospischil2008_fs,mutant,scale_conductance,biophysical,1.0,5_non_equivalent
m-scale_conductance-2c1b980b1d,pospischil2008_fs,mutant,scale_conductance,biophysical,2.0,5_non_equivalent
m-scale_conductance-2c1b980b1d,pospischil2008_fs,mutant,scale_conductance,biophysical,4.0,5_non_equivalent
m-shift_reversal-3d387f89f7,pospischil2008_fs,mutant,shift_reversal,biophysical,0.5,5_non_equivalent
m-shift_reversal-3d387f89f7,pospischil2008_fs,mutant,shift_reversal,biophysical,1.0,5_non_equivalent
m-shift_reversal-3d387f89f7,pospischil2008_fs,mutant,shift_reversal,biophysical,2.0,5_non_equivalent
m-shift_reversal-3d387f89f7,pospischil2008_fs,mutant,shift_reversal,biophysical,4.0,4_equivalent_within_tested_domain
m-shift_reversal-2ebe75d071,pospischil2008_fs,mutant,shift_reversal,biophysical,0.5,5_non_equivalent
m-shift_reversal-2ebe75d071,pospischil2008_fs,mutant,shift_reversal,biophysical,1.0,5_non_equivalent
m-shift_reversal-2ebe75d071,pospischil2008_fs,mutant,shift_reversal,biophysical,2.0,4_equivalent_within_tested_domain
m-shift_reversal-2ebe75d071,pospischil2008_fs,mutant,shift_reversal,biophysical,4.0,4_equivalent_within_tested_domain
m-shift_reversal-296104fa71,pospischil2008_fs,mutant,shift_reversal,biophysical,0.5,5_non_equivalent
m-shift_reversal-296104fa71,pospischil2008_fs,mutant,shift_reversal,biophysical,1.0,5_non_equivalent
m-shift_reversal-296104fa71,pospischil2008_fs,mutant,shift_reversal,biophysical,2.0,5_non_equivalent
m-shift_reversal-296104fa71,pospischil2008_fs,mutant,shift_reversal,biophysical,4.0,5_non_equivalent
m-shift_reversal-99c62df08a,pospischil2008_fs,mutant,shift_reversal,biophysical,0.5,5_non_equivalent
m-shift_reversal-99c62df08a,pospischil2008_fs,mutant,shift_reversal,biophysical,1.0,5_non_equivalent
m-shift_reversal-99c62df08a,pospischil2008_fs,mutant,shift_reversal,biophysical,2.0,5_non_equivalent
m-shift_reversal-99c62df08a,pospischil2008_fs,mutant,shift_reversal,biophysical,4.0,5_non_equivalent
m-scale_capacitance-8945c94953,pospischil2008_fs,mutant,scale_capacitance,biophysical,0.5,5_non_equivalent
m-scale_capacitance-8945c94953,pospischil2008_fs,mutant,scale_capacitance,biophysical,1.0,5_non_equivalent
m-scale_capacitance-8945c94953,pospischil2008_fs,mutant,scale_capacitance,biophysical,2.0,5_non_equivalent
m-scale_capacitance-8945c94953,pospischil2008_fs,mutant,scale_capacitance,biophysical,4.0,5_non_equivalent
m-scale_capacitance-5a8359e4e8,pospischil2008_fs,mutant,scale_capacitance,biophysical,0.5,5_non_equivalent
m-scale_capacitance-5a8359e4e8,pospischil2008_fs,mutant,scale_capacitance,biophysical,1.0,5_non_equivalent
m-scale_capacitance-5a8359e4e8,pospischil2008_fs,mutant,scale_capacitance,biophysical,2.0,5_non_equivalent
m-scale_capacitance-5a8359e4e8,pospischil2008_fs,mutant,scale_capacitance,biophysical,4.0,5_non_equivalent
m-scale_gate_time_constant-dda33c4c51,pospischil2008_fs,mutant,scale_gate_time_constant,biophysical,0.5,5_non_equivalent
m-scale_gate_time_constant-dda33c4c51,pospischil2008_fs,mutant,scale_gate_time_constant,biophysical,1.0,5_non_equivalent
m-scale_gate_time_constant-dda33c4c51,pospischil2008_fs,mutant,scale_gate_time_constant,biophysical,2.0,5_non_equivalent
m-scale_gate_time_constant-dda33c4c51,pospischil2008_fs,mutant,scale_gate_time_constant,biophysical,4.0,6_silent_under_canonical
m-scale_gate_time_constant-2e28d01edd,pospischil2008_fs,mutant,scale_gate_time_constant,biophysical,0.5,5_non_equivalent
m-scale_gate_time_constant-2e28d01edd,pospischil2008_fs,mutant,scale_gate_time_constant,biophysical,1.0,5_non_equivalent
m-scale_gate_time_constant-2e28d01edd,pospischil2008_fs,mutant,scale_gate_time_constant,biophysical,2.0,5_non_equivalent
m-scale_gate_time_constant-2e28d01edd,pospischil2008_fs,mutant,scale_gate_time_constant,biophysical,4.0,5_non_equivalent
m-increase_dt-2391bb7a93,pospischil2008_fs,mutant,increase_dt,numerical,0.5,5_non_equivalent
m-increase_dt-2391bb7a93,pospischil2008_fs,mutant,increase_dt,numerical,1.0,6_silent_under_canonical
m-increase_dt-2391bb7a93,pospischil2008_fs,mutant,increase_dt,numerical,2.0,6_silent_under_canonical
m-increase_dt-2391bb7a93,pospischil2008_fs,mutant,increase_dt,numerical,4.0,6_silent_under_canonical
m-solver_config-e5acbde8a1,pospischil2008_fs,mutant,solver_config,numerical,0.5,4_equivalent_within_tested_domain
m-solver_config-e5acbde8a1,pospischil2008_fs,mutant,solver_config,numerical,1.0,4_equivalent_within_tested_domain
m-solver_config-e5acbde8a1,pospischil2008_fs,mutant,solver_config,numerical,2.0,4_equivalent_within_tested_domain
m-solver_config-e5acbde8a1,pospischil2008_fs,mutant,solver_config,numerical,4.0,4_equivalent_within_tested_domain
m-recording_resolution-7e264d815f,pospischil2008_fs,mutant,recording_resolution,numerical,0.5,4_equivalent_within_tested_domain
m-recording_resolution-7e264d815f,pospischil2008_fs,mutant,recording_resolution,numerical,1.0,4_equivalent_within_tested_domain
m-recording_resolution-7e264d815f,pospischil2008_fs,mutant,recording_resolution,numerical,2.0,4_equivalent_within_tested_domain
m-recording_resolution-7e264d815f,pospischil2008_fs,mutant,recording_resolution,numerical,4.0,4_equivalent_within_tested_domain
m-wrong_channel-9899c39ee8,pospischil2008_fs,mutant,wrong_channel,reference,0.5,2_non_executable
m-wrong_channel-9899c39ee8,pospischil2008_fs,mutant,wrong_channel,reference,1.0,2_non_executable
m-wrong_channel-9899c39ee8,pospischil2008_fs,mutant,wrong_channel,reference,2.0,2_non_executable
m-wrong_channel-9899c39ee8,pospischil2008_fs,mutant,wrong_channel,reference,4.0,2_non_executable
m-omit_include-658ec2d5f5,pospischil2008_fs,mutant,omit_include,reference,0.5,1_structurally_invalid
m-omit_include-658ec2d5f5,pospischil2008_fs,mutant,omit_include,reference,1.0,1_structurally_invalid
m-omit_include-658ec2d5f5,pospischil2008_fs,mutant,omit_include,reference,2.0,1_structurally_invalid
m-omit_include-658ec2d5f5,pospischil2008_fs,mutant,omit_include,reference,4.0,1_structurally_invalid
m-duplicate_conductance-328cf062a2,pospischil2008_fs,mutant,duplicate_conductance,reference,0.5,5_non_equivalent
m-duplicate_conductance-328cf062a2,pospischil2008_fs,mutant,duplicate_conductance,reference,1.0,5_non_equivalent
m-duplicate_conductance-328cf062a2,pospischil2008_fs,mutant,duplicate_conductance,reference,2.0,5_non_equivalent
m-duplicate_conductance-328cf062a2,pospischil2008_fs,mutant,duplicate_conductance,reference,4.0,5_non_equivalent
m-wrong_compatible_component-d7c10346bc,pospischil2008_fs,mutant,wrong_compatible_component,reference,0.5,2_non_executable
m-wrong_compatible_component-d7c10346bc,pospischil2008_fs,mutant,wrong_compatible_component,reference,1.0,2_non_executable
m-wrong_compatible_component-d7c10346bc,pospischil2008_fs,mutant,wrong_compatible_component,reference,2.0,2_non_executable
m-wrong_compatible_component-d7c10346bc,pospischil2008_fs,mutant,wrong_compatible_component,reference,4.0,2_non_executable
pospischil2008_fs__unit_conversion__000,pospischil2008_fs,valid_transform,unit_conversion,unit_conversion,0.5,4_equivalent_within_tested_domain
pospischil2008_fs__unit_conversion__000,pospischil2008_fs,valid_transform,unit_conversion,unit_conversion,1.0,4_equivalent_within_tested_domain
pospischil2008_fs__unit_conversion__000,pospischil2008_fs,valid_transform,unit_conversion,unit_conversion,2.0,4_equivalent_within_tested_domain
pospischil2008_fs__unit_conversion__000,pospischil2008_fs,valid_transform,unit_conversion,unit_conversion,4.0,4_equivalent_within_tested_domain
pospischil2008_fs__xml_formatting__000,pospischil2008_fs,no_change_control,xml_formatting,formatting,0.5,4_equivalent_within_tested_domain
pospischil2008_fs__xml_formatting__000,pospischil2008_fs,no_change_control,xml_formatting,formatting,1.0,4_equivalent_within_tested_domain
pospischil2008_fs__xml_formatting__000,pospischil2008_fs,no_change_control,xml_formatting,formatting,2.0,4_equivalent_within_tested_domain
pospischil2008_fs__xml_formatting__000,pospischil2008_fs,no_change_control,xml_formatting,formatting,4.0,4_equivalent_within_tested_domain
pospischil2008_fs__add_comments__000,pospischil2008_fs,no_change_control,add_comments,formatting,0.5,4_equivalent_within_tested_domain
pospischil2008_fs__add_comments__000,pospischil2008_fs,no_change_control,add_comments,formatting,1.0,4_equivalent_within_tested_domain
pospischil2008_fs__add_comments__000,pospischil2008_fs,no_change_control,add_comments,formatting,2.0,4_equivalent_within_tested_domain
pospischil2008_fs__add_comments__000,pospischil2008_fs,no_change_control,add_comments,formatting,4.0,4_equivalent_within_tested_domain
pospischil2008_fs__numeric_literal_format__000,pospischil2008_fs,valid_transform,numeric_literal_format,literal_format,0.5,4_equivalent_within_tested_domain
pospischil2008_fs__numeric_literal_format__000,pospischil2008_fs,valid_transform,numeric_literal_format,literal_format,1.0,4_equivalent_within_tested_domain
pospischil2008_fs__numeric_literal_format__000,pospischil2008_fs,valid_transform,numeric_literal_format,literal_format,2.0,4_equivalent_within_tested_domain
pospischil2008_fs__numeric_literal_format__000,pospischil2008_fs,valid_transform,numeric_literal_format,literal_format,4.0,4_equivalent_within_tested_domain
pospischil2008_fs__rename_identifier__000,pospischil2008_fs,valid_transform,rename_identifier,renaming,0.5,4_equivalent_within_tested_domain
pospischil2008_fs__rename_identifier__000,pospischil2008_fs,valid_transform,rename_identifier,renaming,1.0,4_equivalent_within_tested_domain
pospischil2008_fs__rename_identifier__000,pospischil2008_fs,valid_transform,rename_identifier,renaming,2.0,4_equivalent_within_tested_domain
pospischil2008_fs__rename_identifier__000,pospischil2008_fs,valid_transform,rename_identifier,renaming,4.0,4_equivalent_within_tested_domain
pospischil2008_fs__factor_file__000,pospischil2008_fs,valid_transform,factor_file,factoring,0.5,4_equivalent_within_tested_domain
pospischil2008_fs__factor_file__000,pospischil2008_fs,valid_transform,factor_file,factoring,1.0,4_equivalent_within_tested_domain
pospischil2008_fs__factor_file__000,pospischil2008_fs,valid_transform,factor_file,factoring,2.0,4_equivalent_within_tested_domain
pospischil2008_fs__factor_file__000,pospischil2008_fs,valid_transform,factor_file,factoring,4.0,4_equivalent_within_tested_domain
pospischil2008_fs__reorder_independent__000,pospischil2008_fs,valid_transform,reorder_independent,reordering,0.5,4_equivalent_within_tested_domain
pospischil2008_fs__reorder_independent__000,pospischil2008_fs,valid_transform,reorder_independent,reordering,1.0,4_equivalent_within_tested_domain
pospischil2008_fs__reorder_independent__000,pospischil2008_fs,valid_transform,reorder_independent,reordering,2.0,4_equivalent_within_tested_domain
pospischil2008_fs__reorder_independent__000,pospischil2008_fs,valid_transform,reorder_independent,reordering,4.0,4_equivalent_within_tested_domain
pospischil2008_fs__explicit_default__000,pospischil2008_fs,valid_transform,explicit_default,explicit_default,0.5,4_equivalent_within_tested_domain
pospischil2008_fs__explicit_default__000,pospischil2008_fs,valid_transform,explicit_default,explicit_default,1.0,4_equivalent_within_tested_domain
pospischil2008_fs__explicit_default__000,pospischil2008_fs,valid_transform,explicit_default,explicit_default,2.0,4_equivalent_within_tested_domain
pospischil2008_fs__explicit_default__000,pospischil2008_fs,valid_transform,explicit_default,explicit_default,4.0,4_equivalent_within_tested_domain
