model_id,variant_id,kind,family,analysis_family,stratum,operator,severity,params,edits,exec_overrides,tree_sha256,parent_tree_sha256
nml2_hh_example,nml2_hh_example__factor_file__000,valid_transform,factoring,control,control,factor_file,not_applicable,"{""element"": ""ionChannelHH"", ""file"": ""examples/NML2_SingleCompHHCell.nml"", ""generator_seed"": 20260917, ""ident"": ""passiveChan"", ""locator"": ""/neuroml/ionChannelHH[@id='passiveChan']"", ""n_sites"": 4, ""new_file"": ""examples/passiveChan.factored.nml"", ""site_index"": 0}","[{""file"": ""examples/NML2_SingleCompHHCell.nml"", ""locator"": ""/neuroml/ionChannelHH[@id='passiveChan']"", ""attribute"": null, ""old"": ""<ionChannelHH id=\""passiveChan\"" conductance=\""10pS\"">\n        <notes>Leak conductance</notes>\n    </ionChannelHH>"", ""new"": null, ""action"": ""remove"", ""note"": ""moved to examples/passiveChan.factored.nml""}, {""file"": ""examples/NML2_SingleCompHHCell.nml"", ""locator"": ""/neuroml/include[@href='passiveChan.factored.nml']"", ""attribute"": ""href"", ""old"": null, ""new"": ""passiveChan.factored.nml"", ""action"": ""insert"", ""note"": ""include of the factored file""}, {""file"": ""examples/passiveChan.factored.nml"", ""locator"": ""/neuroml"", ""attribute"": null, ""old"": null, ""new"": ""<?xml version=\""1.0\"" encoding=\""UTF-8\""?>\n<neuroml xmlns=\""http://www.neuroml.org/schema/neuroml2\""\n         xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\""\n         xsi:schemaLocation=\""http://www.neuroml.org/schema/neuroml2 ../Schemas/NeuroML2/NeuroML_v2beta4.xsd\""\n         id=\""passiveChan_factored\"">\n\n\n    <ionChannelHH id=\""passiveChan\"" conductance=\""10pS\"">\n        <notes>Leak conductance</notes>\n    </ionChannelHH>\n\n</neuroml>\n"", ""action"": ""insert"", ""note"": ""new file holding <ionChannelHH> 'passiveChan' plus copies of examples/NML2_SingleCompHHCell.nml's includes""}]",{},243c357d97eea10d4c3c2f01905db73aba901353d4f82d83cebbf6a78a29d782,102aa53b5b3a779523cff43c15024eeb026ccaa4d5ff66fc43b9b624edfb7f5d
nml2_hh_example,nml2_hh_example__reorder_independent__000,valid_transform,reordering,control,control,reorder_independent,not_applicable,"{""count"": 3, ""file"": ""examples/NML2_SingleCompHHCell.nml"", ""first"": 1, ""generator_seed"": 20260917, ""locator"": ""/neuroml"", ""n_sites"": 5, ""permutation"": ""reverse"", ""site_index"": 0, ""tag"": ""ionChannelHH""}","[{""file"": ""examples/NML2_SingleCompHHCell.nml"", ""locator"": ""/neuroml"", ""attribute"": null, ""old"": ""passiveChan,naChan,kChan"", ""new"": ""kChan,naChan,passiveChan"", ""action"": ""text"", ""note"": ""reorder 3 consecutive <ionChannelHH> siblings (reverse)""}]",{},d899541eaa564d98dc77793899d5bcd3f50aa51dcd52bd99409e55a7e98bcbfd,102aa53b5b3a779523cff43c15024eeb026ccaa4d5ff66fc43b9b624edfb7f5d
nml2_hh_example,nml2_hh_example__explicit_default__000,valid_transform,explicit_default,control,control,explicit_default,not_applicable,"{""attribute"": ""segmentGroup"", ""file"": ""examples/NML2_SingleCompHHCell.nml"", ""generator_seed"": 20260917, ""locator"": ""/neuroml/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/specificCapacitance[1]"", ""n_sites"": 7, ""site_index"": 4, ""value"": ""all"", ""xsd_type"": ""SpecificCapacitance""}","[{""file"": ""examples/NML2_SingleCompHHCell.nml"", ""locator"": ""/neuroml/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/specificCapacitance[1]"", ""attribute"": ""segmentGroup"", ""old"": null, ""new"": ""all"", ""action"": ""insert"", ""note"": ""explicit XSD default of SpecificCapacitance""}]",{},2975f4278f100ca1e03451a3f21f3a3acc257be7cfeeb82d2733a1c31f97a762,102aa53b5b3a779523cff43c15024eeb026ccaa4d5ff66fc43b9b624edfb7f5d
osb_hh2_477127614,m-scale_conductance-d67ea70a4a,mutant,biophysical,maximal_conductance,primary_semantic,scale_conductance,mild,"{""changes"": [{""attribute"": ""condDensity"", ""locator"": ""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='IL_all']"", ""new"": ""0.3364827015392 mS_per_cm2"", ""old"": ""0.420603376924 mS_per_cm2""}], ""element"": ""channelDensity"", ""element_id"": ""IL_all"", ""factor"": 0.8, ""generator_seed"": 20260917}","[{""file"": ""cells/HH2/HH2_477127614.cell.nml"", ""locator"": ""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='IL_all']"", ""attribute"": ""condDensity"", ""old"": ""0.420603376924 mS_per_cm2"", ""new"": ""0.3364827015392 mS_per_cm2"", ""action"": ""set"", ""note"": ""scale_conductance""}]",{},f5c6231026e3bef6200acbf632a42ce11696b37e7b635c2c67480be8c1313fbe,8be0427f06e692ef4d164e75e72fa67cfdea7aa6f0f6a52c6893df6f350e580b
osb_hh2_477127614,m-scale_conductance-61ece641cf,mutant,biophysical,maximal_conductance,primary_semantic,scale_conductance,mild,"{""changes"": [{""attribute"": ""condDensity"", ""locator"": ""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensityVShift[@id='Na_all']"", ""new"": ""47.7398593036 mS_per_cm2"", ""old"": ""59.6748241295 mS_per_cm2""}], ""element"": ""channelDensityVShift"", ""element_id"": ""Na_all"", ""factor"": 0.8, ""generator_seed"": 20260917}","[{""file"": ""cells/HH2/HH2_477127614.cell.nml"", ""locator"": ""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensityVShift[@id='Na_all']"", ""attribute"": ""condDensity"", ""old"": ""59.6748241295 mS_per_cm2"", ""new"": ""47.7398593036 mS_per_cm2"", ""action"": ""set"", ""note"": ""scale_conductance""}]",{},26fb7836cd66ab453cf1bcc79d6b1317b54b7f2bd2fdbe2c7ebe285d1798e931,8be0427f06e692ef4d164e75e72fa67cfdea7aa6f0f6a52c6893df6f350e580b
osb_hh2_477127614,m-scale_conductance-979dd75955,mutant,biophysical,maximal_conductance,primary_semantic,scale_conductance,strong,"{""changes"": [{""attribute"": ""condDensity"", ""locator"": ""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_all']"", ""new"": ""0.0521193150515 mS_per_cm2"", ""old"": ""0.104238630103 mS_per_cm2""}], ""element"": ""channelDensity"", ""element_id"": ""LeakConductance_all"", ""factor"": 0.5, ""generator_seed"": 20260917}","[{""file"": ""cells/HH2/HH2_477127614.cell.nml"", ""locator"": ""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_all']"", ""attribute"": ""condDensity"", ""old"": ""0.104238630103 mS_per_cm2"", ""new"": ""0.0521193150515 mS_per_cm2"", ""action"": ""set"", ""note"": ""scale_conductance""}]",{},71b361c13918a57b54fa23f86dd77af91cabc87d83dfffc1c72e572f636b97d0,8be0427f06e692ef4d164e75e72fa67cfdea7aa6f0f6a52c6893df6f350e580b
osb_hh2_477127614,m-scale_conductance-1f40a5f389,mutant,biophysical,maximal_conductance,primary_semantic,scale_conductance,strong,"{""changes"": [{""attribute"": ""condDensity"", ""locator"": ""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_all']"", ""new"": ""0.208477260206 mS_per_cm2"", ""old"": ""0.104238630103 mS_per_cm2""}], ""element"": ""channelDensity"", ""element_id"": ""LeakConductance_all"", ""factor"": 2.0, ""generator_seed"": 20260917}","[{""file"": ""cells/HH2/HH2_477127614.cell.nml"", ""locator"": ""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_all']"", ""attribute"": ""condDensity"", ""old"": ""0.104238630103 mS_per_cm2"", ""new"": ""0.208477260206 mS_per_cm2"", ""action"": ""set"", ""note"": ""scale_conductance""}]",{},d0976731638aaa916700d99e18008c96e9b1019e0ad274ccdf5a386985532a85,8be0427f06e692ef4d164e75e72fa67cfdea7aa6f0f6a52c6893df6f350e580b
osb_hh2_477127614,m-shift_reversal-c7e1f18cfe,mutant,biophysical,reversal_potential,primary_semantic,shift_reversal,mild,"{""changes"": [{""attribute"": ""erev"", ""locator"": ""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all']"", ""new"": ""-87.3418670162 mV"", ""old"": ""-92.3418670162 mV""}], ""element"": ""channelDensity"", ""element_id"": ""Kd_all"", ""generator_seed"": 20260917, ""shift_mV"": 5.0}","[{""file"": ""cells/HH2/HH2_477127614.cell.nml"", ""locator"": ""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kd_all']"", ""attribute"": ""erev"", ""old"": ""-92.3418670162 mV"", ""new"": ""-87.3418670162 mV"", ""action"": ""set"", ""note"": ""shift_reversal""}]",{},d470f9caf806cc3152e26cd023ea2eceb9c19b83fe36af67ddadde3dfa420f98,8be0427f06e692ef4d164e75e72fa67cfdea7aa6f0f6a52c6893df6f350e580b
osb_hh2_477127614,m-shift_reversal-89dd6d7b64,mutant,biophysical,reversal_potential,primary_semantic,shift_reversal,mild,"{""changes"": [{""attribute"": ""erev"", ""locator"": ""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='IL_all']"", ""new"": ""63.671643065 mV"", ""old"": ""58.671643065 mV""}], ""element"": ""channelDensity"", ""element_id"": ""IL_all"", ""generator_seed"": 20260917, ""shift_mV"": 5.0}","[{""file"": ""cells/HH2/HH2_477127614.cell.nml"", ""locator"": ""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='IL_all']"", ""attribute"": ""erev"", ""old"": ""58.671643065 mV"", ""new"": ""63.671643065 mV"", ""action"": ""set"", ""note"": ""shift_reversal""}]",{},c1ba5648a0ac105b2ae5e78688a1c33b4f068194d813d40a109bb3f80ce31290,8be0427f06e692ef4d164e75e72fa67cfdea7aa6f0f6a52c6893df6f350e580b
osb_hh2_477127614,m-shift_reversal-d2ca2a5c38,mutant,biophysical,reversal_potential,primary_semantic,shift_reversal,strong,"{""changes"": [{""attribute"": ""erev"", ""locator"": ""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_all']"", ""new"": ""-61.3013913493 mV"", ""old"": ""-71.3013913493 mV""}], ""element"": ""channelDensity"", ""element_id"": ""LeakConductance_all"", ""generator_seed"": 20260917, ""shift_mV"": 10.0}","[{""file"": ""cells/HH2/HH2_477127614.cell.nml"", ""locator"": ""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='LeakConductance_all']"", ""attribute"": ""erev"", ""old"": ""-71.3013913493 mV"", ""new"": ""-61.3013913493 mV"", ""action"": ""set"", ""note"": ""shift_reversal""}]",{},cfba3376cdf8ab8dd1385ec465f787aaf4c4d8a88e988be9e0d9abb2b88c36ee,8be0427f06e692ef4d164e75e72fa67cfdea7aa6f0f6a52c6893df6f350e580b
osb_hh2_477127614,m-shift_reversal-d49b6b9a25,mutant,biophysical,reversal_potential,primary_semantic,shift_reversal,strong,"{""changes"": [{""attribute"": ""erev"", ""locator"": ""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='IL_all']"", ""new"": ""68.671643065 mV"", ""old"": ""58.671643065 mV""}], ""element"": ""channelDensity"", ""element_id"": ""IL_all"", ""generator_seed"": 20260917, ""shift_mV"": 10.0}","[{""file"": ""cells/HH2/HH2_477127614.cell.nml"", ""locator"": ""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='IL_all']"", ""attribute"": ""erev"", ""old"": ""58.671643065 mV"", ""new"": ""68.671643065 mV"", ""action"": ""set"", ""note"": ""shift_reversal""}]",{},5a9bf2724531fd25c07bb271a8a0af08f6d63763bfec032dcd85c28b67cbd47d,8be0427f06e692ef4d164e75e72fa67cfdea7aa6f0f6a52c6893df6f350e580b
osb_hh2_477127614,m-scale_capacitance-8ea1c6d58b,mutant,biophysical,passive_membrane,primary_semantic,scale_capacitance,mild,"{""changes"": [{""attribute"": ""value"", ""locator"": ""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"", ""new"": ""3.414260892192 uF_per_cm2"", ""old"": ""4.26782611524 uF_per_cm2""}], ""element"": ""specificCapacitance"", ""element_id"": null, ""factor"": 0.8, ""generator_seed"": 20260917}","[{""file"": ""cells/HH2/HH2_477127614.cell.nml"", ""locator"": ""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"", ""attribute"": ""value"", ""old"": ""4.26782611524 uF_per_cm2"", ""new"": ""3.414260892192 uF_per_cm2"", ""action"": ""set"", ""note"": ""scale_capacitance""}]",{},706a18fcbeb2340935df1de2593c925147545e2738ea4987fa13df659152cf45,8be0427f06e692ef4d164e75e72fa67cfdea7aa6f0f6a52c6893df6f350e580b
osb_hh2_477127614,m-scale_capacitance-d886e6ca3e,mutant,biophysical,passive_membrane,primary_semantic,scale_capacitance,strong,"{""changes"": [{""attribute"": ""value"", ""locator"": ""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"", ""new"": ""2.13391305762 uF_per_cm2"", ""old"": ""4.26782611524 uF_per_cm2""}], ""element"": ""specificCapacitance"", ""element_id"": null, ""factor"": 0.5, ""generator_seed"": 20260917}","[{""file"": ""cells/HH2/HH2_477127614.cell.nml"", ""locator"": ""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"", ""attribute"": ""value"", ""old"": ""4.26782611524 uF_per_cm2"", ""new"": ""2.13391305762 uF_per_cm2"", ""action"": ""set"", ""note"": ""scale_capacitance""}]",{},5a815eb549a337ca7c7c05408437abae6e124834917bba098b80ff27cd02f765,8be0427f06e692ef4d164e75e72fa67cfdea7aa6f0f6a52c6893df6f350e580b
osb_hh2_477127614,m-scale_gate_time_constant-b929a50125,mutant,biophysical,gating_time_constant,primary_semantic,scale_gate_time_constant,mild,"{""channel"": ""IM"", ""factor"": 0.8, ""gate"": ""p"", ""generator_seed"": 20260917, ""mechanism"": ""q10_insert""}","[{""file"": ""cells/HH2/IM.channel.nml"", ""locator"": ""/neuroml[@id='IM']/ionChannel[@id='IM']/gate[@id='p']/q10Settings[1]"", ""attribute"": null, ""old"": null, ""new"": ""<q10Settings xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" type=\""q10Fixed\"" fixedQ10=\""0.8\""/>"", ""action"": ""insert"", ""note"": ""scale_gate_time_constant""}]",{},38e449c206583a160a525953f7def0100dc0599648705777c4f19670ec6def48,8be0427f06e692ef4d164e75e72fa67cfdea7aa6f0f6a52c6893df6f350e580b
osb_hh2_477127614,m-scale_gate_time_constant-52f0917eb3,mutant,biophysical,gating_time_constant,primary_semantic,scale_gate_time_constant,strong,"{""channel"": ""IL"", ""factor"": 0.5, ""gate"": ""r"", ""generator_seed"": 20260917, ""mechanism"": ""q10_insert""}","[{""file"": ""cells/HH2/IL.channel.nml"", ""locator"": ""/neuroml[@id='IL']/ionChannel[@id='IL']/gate[@id='r']/q10Settings[1]"", ""attribute"": null, ""old"": null, ""new"": ""<q10Settings xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" type=\""q10Fixed\"" fixedQ10=\""0.5\""/>"", ""action"": ""insert"", ""note"": ""scale_gate_time_constant""}]",{},eff02c6c4874169094fb6a2139fed67243f2ec3342129e9c7b0199b3e8411d22,8be0427f06e692ef4d164e75e72fa67cfdea7aa6f0f6a52c6893df6f350e580b
osb_hh2_477127614,m-shift_channel_vshift-8dac96bdae,mutant,kinetics,gating_voltage_dependence,primary_semantic,shift_channel_vshift,mild,"{""changes"": [{""attribute"": ""vShift"", ""locator"": ""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensityVShift[@id='Na_all']"", ""new"": ""-3.20080138951 mV"", ""old"": ""1.79919861049 mV""}], ""channel"": ""Na"", ""delta_mV"": -5.0, ""element_id"": ""Na_all"", ""generator_seed"": 20260917}","[{""file"": ""cells/HH2/HH2_477127614.cell.nml"", ""locator"": ""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensityVShift[@id='Na_all']"", ""attribute"": ""vShift"", ""old"": ""1.79919861049 mV"", ""new"": ""-3.20080138951 mV"", ""action"": ""set"", ""note"": ""shift_channel_vshift""}]",{},0fc897edf90faea57f088eaebcf42b352a47c3b7840e1c213e462d5bf4852677,8be0427f06e692ef4d164e75e72fa67cfdea7aa6f0f6a52c6893df6f350e580b
osb_hh2_477127614,m-increase_dt-445bb4bee3,mutant,numerical,numerical_robustness,numerical_robustness,increase_dt,strong,"{""changes"": [{""attribute"": ""step"", ""locator"": ""/Lems[1]/Component[@id='sim1']"", ""new"": ""0.1ms"", ""old"": ""0.025ms""}], ""factor"": 4, ""generator_seed"": 20260917}","[{""file"": ""cells/HH2/LEMS_477127614.xml"", ""locator"": ""/Lems[1]/Component[@id='sim1']"", ""attribute"": ""step"", ""old"": ""0.025ms"", ""new"": ""0.1ms"", ""action"": ""set"", ""note"": ""increase_dt""}]","{""dt_factor"": 4}",abf85056df44e1d563d5bfb36db3628ef7de228902bd0b28f2caa142328e3cbb,8be0427f06e692ef4d164e75e72fa67cfdea7aa6f0f6a52c6893df6f350e580b
osb_hh2_477127614,m-solver_config-38da35f6d7,mutant,numerical,numerical_robustness,numerical_robustness,solver_config,not_applicable,"{""generator_seed"": 20260917, ""mechanism"": ""insert_meta"", ""method"": ""eulertree""}","[{""file"": ""cells/HH2/LEMS_477127614.xml"", ""locator"": ""/Lems[1]/Component[@id='sim1']/Meta[1]"", ""attribute"": null, ""old"": null, ""new"": ""<Meta xmlns=\""http://www.neuroml.org/lems/0.7.2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" for=\""jlems\"" method=\""eulertree\""/>"", ""action"": ""insert"", ""note"": ""solver_config""}]","{""integrator_method"": ""eulertree""}",e2c834ea9b54adc3e609bbe78e5d134b4c8fd9b5106a52c8e1634879a532a205,8be0427f06e692ef4d164e75e72fa67cfdea7aa6f0f6a52c6893df6f350e580b
osb_hh2_477127614,m-recording_resolution-24ee4ce8df,mutant,numerical,numerical_robustness,numerical_robustness,recording_resolution,not_applicable,"{""generator_seed"": 20260917, ""sample_every_ms"": 0.05}",[],"{""sample_every_ms"": 0.05}",8be0427f06e692ef4d164e75e72fa67cfdea7aa6f0f6a52c6893df6f350e580b,8be0427f06e692ef4d164e75e72fa67cfdea7aa6f0f6a52c6893df6f350e580b
osb_hh2_477127614,m-wrong_channel-105026e445,mutant,reference,mechanism_composition,primary_semantic,wrong_channel,not_applicable,"{""changes"": [{""attribute"": ""ionChannel"", ""locator"": ""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensityVShift[@id='Na_all']"", ""new"": ""IL"", ""old"": ""Na""}], ""element_id"": ""Na_all"", ""generator_seed"": 20260917, ""new_species"": ""ca"", ""old_species"": ""na""}","[{""file"": ""cells/HH2/HH2_477127614.cell.nml"", ""locator"": ""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensityVShift[@id='Na_all']"", ""attribute"": ""ionChannel"", ""old"": ""Na"", ""new"": ""IL"", ""action"": ""set"", ""note"": ""wrong_channel""}]",{},c9a7046414e72908e5eee8e87f9646184fa7a5a6deb1de04e20ac7fe8b7d31c0,8be0427f06e692ef4d164e75e72fa67cfdea7aa6f0f6a52c6893df6f350e580b
osb_hh2_477127614,m-omit_include-90b7ac2f0a,mutant,reference,mechanism_composition,primary_semantic,omit_include,not_applicable,"{""generator_seed"": 20260917, ""href"": ""IM.channel.nml"", ""removed"": ""<include xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xs=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" href=\""IM.channel.nml\""/>""}","[{""file"": ""cells/HH2/HH2_477127614.cell.nml"", ""locator"": ""/neuroml[@id='HH2_477127614']/include[1]"", ""attribute"": null, ""old"": ""<include xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xs=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" href=\""IM.channel.nml\""/>"", ""new"": null, ""action"": ""remove"", ""note"": ""omit_include""}]",{},afd2b11b3a875e9a6d750f69f9f18061d0f8d2daf26bd0c44cec752a6dc26165,8be0427f06e692ef4d164e75e72fa67cfdea7aa6f0f6a52c6893df6f350e580b
osb_hh2_477127614,m-duplicate_conductance-06ea96d790,mutant,reference,mechanism_composition,primary_semantic,duplicate_conductance,not_applicable,"{""generator_seed"": 20260917, ""new_id"": ""IM_all_dup"", ""source_id"": ""IM_all""}","[{""file"": ""cells/HH2/HH2_477127614.cell.nml"", ""locator"": ""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='IM_all_dup']"", ""attribute"": null, ""old"": null, ""new"": ""<channelDensity xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xs=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" id=\""IM_all_dup\"" ionChannel=\""IM\"" condDensity=\""0.0165717583065 mS_per_cm2\"" erev=\""-92.3418670162 mV\"" ion=\""k\""/>"", ""action"": ""insert"", ""note"": ""duplicate_conductance""}]",{},1b6cfdc5e3e1aa8aaacc58c9e0e12196606e23aa49d92f2954ecac5861651e43,8be0427f06e692ef4d164e75e72fa67cfdea7aa6f0f6a52c6893df6f350e580b
osb_hh2_477127614,m-wrong_compatible_component-a12a6658b4,mutant,reference,mechanism_composition,primary_semantic,wrong_compatible_component,not_applicable,"{""changes"": [{""attribute"": ""ionChannel"", ""locator"": ""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='IM_all']"", ""new"": ""Kd"", ""old"": ""IM""}], ""element_id"": ""IM_all"", ""generator_seed"": 20260917, ""new_species"": ""k"", ""old_species"": ""k""}","[{""file"": ""cells/HH2/HH2_477127614.cell.nml"", ""locator"": ""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='IM_all']"", ""attribute"": ""ionChannel"", ""old"": ""IM"", ""new"": ""Kd"", ""action"": ""set"", ""note"": ""wrong_compatible_component""}]",{},3724fd6cafc135580c29f971974d774330b4682bcde761f41fc41c1acaf1f19d,8be0427f06e692ef4d164e75e72fa67cfdea7aa6f0f6a52c6893df6f350e580b
osb_hh2_477127614,osb_hh2_477127614__unit_conversion__000,valid_transform,unit_conversion,control,control,unit_conversion,not_applicable,"{""attribute"": ""conductance"", ""file"": ""cells/HH2/IM.channel.nml"", ""generator_seed"": 20260917, ""locator"": ""/neuroml/ionChannel[@id='IM']"", ""n_sites"": 76, ""new"": ""1e-11S"", ""old"": ""10pS"", ""site_index"": 25, ""to_unit"": ""S"", ""xsd_type"": ""Nml2Quantity_conductance""}","[{""file"": ""cells/HH2/IM.channel.nml"", ""locator"": ""/neuroml/ionChannel[@id='IM']"", ""attribute"": ""conductance"", ""old"": ""10pS"", ""new"": ""1e-11S"", ""action"": ""set"", ""note"": ""exact decimal unit conversion (Nml2Quantity_conductance)""}]",{},9541bc752344c77850eed6d200e90c3f96f5aee0818aec5261c93f36ae270b45,8be0427f06e692ef4d164e75e72fa67cfdea7aa6f0f6a52c6893df6f350e580b
osb_hh2_477127614,osb_hh2_477127614__xml_formatting__000,no_change_control,formatting,control,control,xml_formatting,not_applicable,"{""file"": ""cells/HH2/HH2_477127614.cell.nml"", ""generator_seed"": 20260917, ""locator"": ""/neuroml"", ""n_sites"": 16, ""site_index"": 0, ""style"": ""reindent""}","[{""file"": ""cells/HH2/HH2_477127614.cell.nml"", ""locator"": ""/neuroml"", ""attribute"": null, ""old"": null, ""new"": null, ""action"": ""text"", ""note"": ""xml_formatting style=reindent (whitespace/attribute order only)""}]",{},454043feea57f9550bf4792ce4c1c0fc9effc21fd26f60d8b5740e74785cd7e3,8be0427f06e692ef4d164e75e72fa67cfdea7aa6f0f6a52c6893df6f350e580b
osb_hh2_477127614,osb_hh2_477127614__add_comments__000,no_change_control,formatting,control,control,add_comments,not_applicable,"{""file"": ""cells/HH2/Kd.channel.nml"", ""generator_seed"": 20260917, ""locator"": ""/neuroml"", ""n_sites"": 24, ""position"": ""before_root_end"", ""site_index"": 11}","[{""file"": ""cells/HH2/Kd.channel.nml"", ""locator"": ""/neuroml"", ""attribute"": null, ""old"": null, ""new"": ""1 comment(s)"", ""action"": ""insert"", ""note"": ""add_comments position=before_root_end""}]",{},6a15e4c771f320780b4fd721c39604a91f10ae1c3bb7b4290ede008b70410a56,8be0427f06e692ef4d164e75e72fa67cfdea7aa6f0f6a52c6893df6f350e580b
osb_hh2_477127614,osb_hh2_477127614__numeric_literal_format__000,valid_transform,literal_format,control,control,numeric_literal_format,not_applicable,"{""attribute"": ""value"", ""file"": ""cells/HH2/Na.channel.nml"", ""generator_seed"": 20260917, ""locator"": ""/neuroml/ComponentType[@name='Na_h_beta_rate']/Constant[@name='TIME_SCALE']"", ""n_sites"": 186, ""new"": ""1ms"", ""old"": ""1 ms"", ""site_index"": 111, ""style"": ""unit_spacing"", ""xsd_type"": ""Nml2Quantity""}","[{""file"": ""cells/HH2/Na.channel.nml"", ""locator"": ""/neuroml/ComponentType[@name='Na_h_beta_rate']/Constant[@name='TIME_SCALE']"", ""attribute"": ""value"", ""old"": ""1 ms"", ""new"": ""1ms"", ""action"": ""set"", ""note"": ""numerically identical literal (unit_spacing)""}]",{},927039c584bea080e935d93d801affb7ac5081c7be8b33db44e14b86a385c453,8be0427f06e692ef4d164e75e72fa67cfdea7aa6f0f6a52c6893df6f350e580b
