variant_id,model_id,family,operator,params_json,edits_json,exec_overrides_json,description,generator_seed
m-scale_conductance-ae18f4c43e,nml2_hh_example,biophysical,scale_conductance,"{""changes"":[{""attribute"":""condDensity"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/channelDensity[@id='naChans']"",""new"":""150.0 mS_per_cm2"",""old"":""120.0 mS_per_cm2""}],""element"":""channelDensity"",""element_id"":""naChans"",""factor"":1.25}","[{""action"":""set"",""attribute"":""condDensity"",""file"":""examples/NML2_SingleCompHHCell.nml"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/channelDensity[@id='naChans']"",""new"":""150.0 mS_per_cm2"",""note"":""scale_conductance"",""old"":""120.0 mS_per_cm2""}]",{},"scale_conductance at examples/NML2_SingleCompHHCell.nml:/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/channelDensity[@id='naChans'] {""element"": ""channelDensity"", ""element_id"": ""naChans"", ""factor"": 1.25} condDensity: '120.0 mS_per_cm2' -> '150.0 mS_per_cm2'",20260917
m-scale_conductance-f937b97f50,nml2_hh_example,biophysical,scale_conductance,"{""changes"":[{""attribute"":""condDensity"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/channelDensity[@id='kChans']"",""new"":""324 S_per_m2"",""old"":""360 S_per_m2""}],""element"":""channelDensity"",""element_id"":""kChans"",""factor"":0.9}","[{""action"":""set"",""attribute"":""condDensity"",""file"":""examples/NML2_SingleCompHHCell.nml"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/channelDensity[@id='kChans']"",""new"":""324 S_per_m2"",""note"":""scale_conductance"",""old"":""360 S_per_m2""}]",{},"scale_conductance at examples/NML2_SingleCompHHCell.nml:/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/channelDensity[@id='kChans'] {""element"": ""channelDensity"", ""element_id"": ""kChans"", ""factor"": 0.9} condDensity: '360 S_per_m2' -> '324 S_per_m2'",20260917
m-scale_conductance-1b265d3832,nml2_hh_example,biophysical,scale_conductance,"{""changes"":[{""attribute"":""condDensity"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/channelDensity[@id='leak']"",""new"":""1.5 S_per_m2"",""old"":""3.0 S_per_m2""}],""element"":""channelDensity"",""element_id"":""leak"",""factor"":0.5}","[{""action"":""set"",""attribute"":""condDensity"",""file"":""examples/NML2_SingleCompHHCell.nml"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/channelDensity[@id='leak']"",""new"":""1.5 S_per_m2"",""note"":""scale_conductance"",""old"":""3.0 S_per_m2""}]",{},"scale_conductance at examples/NML2_SingleCompHHCell.nml:/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/channelDensity[@id='leak'] {""element"": ""channelDensity"", ""element_id"": ""leak"", ""factor"": 0.5} condDensity: '3.0 S_per_m2' -> '1.5 S_per_m2'",20260917
m-scale_conductance-ecad0d4d76,nml2_hh_example,biophysical,scale_conductance,"{""changes"":[{""attribute"":""condDensity"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/channelDensity[@id='kChans']"",""new"":""720 S_per_m2"",""old"":""360 S_per_m2""}],""element"":""channelDensity"",""element_id"":""kChans"",""factor"":2.0}","[{""action"":""set"",""attribute"":""condDensity"",""file"":""examples/NML2_SingleCompHHCell.nml"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/channelDensity[@id='kChans']"",""new"":""720 S_per_m2"",""note"":""scale_conductance"",""old"":""360 S_per_m2""}]",{},"scale_conductance at examples/NML2_SingleCompHHCell.nml:/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/channelDensity[@id='kChans'] {""element"": ""channelDensity"", ""element_id"": ""kChans"", ""factor"": 2.0} condDensity: '360 S_per_m2' -> '720 S_per_m2'",20260917
m-shift_reversal-a84a36ad81,nml2_hh_example,biophysical,shift_reversal,"{""changes"":[{""attribute"":""erev"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/channelDensity[@id='naChans']"",""new"":""45.0 mV"",""old"":""50.0 mV""}],""element"":""channelDensity"",""element_id"":""naChans"",""shift_mV"":-5.0}","[{""action"":""set"",""attribute"":""erev"",""file"":""examples/NML2_SingleCompHHCell.nml"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/channelDensity[@id='naChans']"",""new"":""45.0 mV"",""note"":""shift_reversal"",""old"":""50.0 mV""}]",{},"shift_reversal at examples/NML2_SingleCompHHCell.nml:/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/channelDensity[@id='naChans'] {""element"": ""channelDensity"", ""element_id"": ""naChans"", ""shift_mV"": -5.0} erev: '50.0 mV' -> '45.0 mV'",20260917
m-shift_reversal-b9112ba83d,nml2_hh_example,biophysical,shift_reversal,"{""changes"":[{""attribute"":""erev"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/channelDensity[@id='kChans']"",""new"":""-79mV"",""old"":""-77mV""}],""element"":""channelDensity"",""element_id"":""kChans"",""shift_mV"":-2.0}","[{""action"":""set"",""attribute"":""erev"",""file"":""examples/NML2_SingleCompHHCell.nml"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/channelDensity[@id='kChans']"",""new"":""-79mV"",""note"":""shift_reversal"",""old"":""-77mV""}]",{},"shift_reversal at examples/NML2_SingleCompHHCell.nml:/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/channelDensity[@id='kChans'] {""element"": ""channelDensity"", ""element_id"": ""kChans"", ""shift_mV"": -2.0} erev: '-77mV' -> '-79mV'",20260917
m-shift_reversal-36bce9b069,nml2_hh_example,biophysical,shift_reversal,"{""changes"":[{""attribute"":""erev"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/channelDensity[@id='leak']"",""new"":""-64.3mV"",""old"":""-54.3mV""}],""element"":""channelDensity"",""element_id"":""leak"",""shift_mV"":-10.0}","[{""action"":""set"",""attribute"":""erev"",""file"":""examples/NML2_SingleCompHHCell.nml"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/channelDensity[@id='leak']"",""new"":""-64.3mV"",""note"":""shift_reversal"",""old"":""-54.3mV""}]",{},"shift_reversal at examples/NML2_SingleCompHHCell.nml:/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/channelDensity[@id='leak'] {""element"": ""channelDensity"", ""element_id"": ""leak"", ""shift_mV"": -10.0} erev: '-54.3mV' -> '-64.3mV'",20260917
m-shift_reversal-754db6a01c,nml2_hh_example,biophysical,shift_reversal,"{""changes"":[{""attribute"":""erev"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/channelDensity[@id='kChans']"",""new"":""-87mV"",""old"":""-77mV""}],""element"":""channelDensity"",""element_id"":""kChans"",""shift_mV"":-10.0}","[{""action"":""set"",""attribute"":""erev"",""file"":""examples/NML2_SingleCompHHCell.nml"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/channelDensity[@id='kChans']"",""new"":""-87mV"",""note"":""shift_reversal"",""old"":""-77mV""}]",{},"shift_reversal at examples/NML2_SingleCompHHCell.nml:/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/channelDensity[@id='kChans'] {""element"": ""channelDensity"", ""element_id"": ""kChans"", ""shift_mV"": -10.0} erev: '-77mV' -> '-87mV'",20260917
m-scale_capacitance-0eba58b1c3,nml2_hh_example,biophysical,scale_capacitance,"{""changes"":[{""attribute"":""value"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/specificCapacitance[1]"",""new"":""0.8 uF_per_cm2"",""old"":""1.0 uF_per_cm2""}],""element"":""specificCapacitance"",""element_id"":null,""factor"":0.8}","[{""action"":""set"",""attribute"":""value"",""file"":""examples/NML2_SingleCompHHCell.nml"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/specificCapacitance[1]"",""new"":""0.8 uF_per_cm2"",""note"":""scale_capacitance"",""old"":""1.0 uF_per_cm2""}]",{},"scale_capacitance at examples/NML2_SingleCompHHCell.nml:/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/specificCapacitance[1] {""element"": ""specificCapacitance"", ""element_id"": null, ""factor"": 0.8} value: '1.0 uF_per_cm2' -> '0.8 uF_per_cm2'",20260917
m-scale_capacitance-e015416fbf,nml2_hh_example,biophysical,scale_capacitance,"{""changes"":[{""attribute"":""value"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/specificCapacitance[1]"",""new"":""0.5 uF_per_cm2"",""old"":""1.0 uF_per_cm2""}],""element"":""specificCapacitance"",""element_id"":null,""factor"":0.5}","[{""action"":""set"",""attribute"":""value"",""file"":""examples/NML2_SingleCompHHCell.nml"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/specificCapacitance[1]"",""new"":""0.5 uF_per_cm2"",""note"":""scale_capacitance"",""old"":""1.0 uF_per_cm2""}]",{},"scale_capacitance at examples/NML2_SingleCompHHCell.nml:/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/specificCapacitance[1] {""element"": ""specificCapacitance"", ""element_id"": null, ""factor"": 0.5} value: '1.0 uF_per_cm2' -> '0.5 uF_per_cm2'",20260917
m-scale_gate_time_constant-06060ba499,nml2_hh_example,biophysical,scale_gate_time_constant,"{""changes"":[{""attribute"":""rate"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/ionChannelHH[@id='naChan']/gateHHrates[@id='m']/forwardRate[1]"",""new"":""0.8per_ms"",""old"":""1per_ms""},{""attribute"":""rate"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/ionChannelHH[@id='naChan']/gateHHrates[@id='m']/reverseRate[1]"",""new"":""3.2per_ms"",""old"":""4per_ms""}],""channel"":""naChan"",""factor"":0.8,""gate"":""m"",""mechanism"":""rate_parameters""}","[{""action"":""set"",""attribute"":""rate"",""file"":""examples/NML2_SingleCompHHCell.nml"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/ionChannelHH[@id='naChan']/gateHHrates[@id='m']/forwardRate[1]"",""new"":""0.8per_ms"",""note"":""scale_gate_time_constant"",""old"":""1per_ms""},{""action"":""set"",""attribute"":""rate"",""file"":""examples/NML2_SingleCompHHCell.nml"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/ionChannelHH[@id='naChan']/gateHHrates[@id='m']/reverseRate[1]"",""new"":""3.2per_ms"",""note"":""scale_gate_time_constant"",""old"":""4per_ms""}]",{},"scale_gate_time_constant at examples/NML2_SingleCompHHCell.nml:/neuroml[@id='NML2_SingleCompHHCell']/ionChannelHH[@id='naChan']/gateHHrates[@id='m'] {""channel"": ""naChan"", ""factor"": 0.8, ""gate"": ""m"", ""mechanism"": ""rate_parameters""} rate: '1per_ms' -> '0.8per_ms'; rate: '4per_ms' -> '3.2per_ms'",20260917
m-scale_gate_time_constant-445843d9fa,nml2_hh_example,biophysical,scale_gate_time_constant,"{""changes"":[{""attribute"":""rate"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/ionChannelHH[@id='kChan']/gateHHrates[@id='n']/forwardRate[1]"",""new"":""0.2per_ms"",""old"":""0.1per_ms""},{""attribute"":""rate"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/ionChannelHH[@id='kChan']/gateHHrates[@id='n']/reverseRate[1]"",""new"":""0.25per_ms"",""old"":""0.125per_ms""}],""channel"":""kChan"",""factor"":2.0,""gate"":""n"",""mechanism"":""rate_parameters""}","[{""action"":""set"",""attribute"":""rate"",""file"":""examples/NML2_SingleCompHHCell.nml"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/ionChannelHH[@id='kChan']/gateHHrates[@id='n']/forwardRate[1]"",""new"":""0.2per_ms"",""note"":""scale_gate_time_constant"",""old"":""0.1per_ms""},{""action"":""set"",""attribute"":""rate"",""file"":""examples/NML2_SingleCompHHCell.nml"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/ionChannelHH[@id='kChan']/gateHHrates[@id='n']/reverseRate[1]"",""new"":""0.25per_ms"",""note"":""scale_gate_time_constant"",""old"":""0.125per_ms""}]",{},"scale_gate_time_constant at examples/NML2_SingleCompHHCell.nml:/neuroml[@id='NML2_SingleCompHHCell']/ionChannelHH[@id='kChan']/gateHHrates[@id='n'] {""channel"": ""kChan"", ""factor"": 2.0, ""gate"": ""n"", ""mechanism"": ""rate_parameters""} rate: '0.1per_ms' -> '0.2per_ms'; rate: '0.125per_ms' -> '0.25per_ms'",20260917
m-shift_gate_midpoint-cdbd253d57,nml2_hh_example,kinetics,shift_gate_midpoint,"{""changes"":[{""attribute"":""midpoint"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/ionChannelHH[@id='naChan']/gateHHrates[@id='m']/forwardRate[1]"",""new"":""-35mV"",""old"":""-40mV""},{""attribute"":""midpoint"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/ionChannelHH[@id='naChan']/gateHHrates[@id='m']/reverseRate[1]"",""new"":""-60mV"",""old"":""-65mV""}],""channel"":""naChan"",""delta_mV"":5.0,""gate"":""m"",""mechanism"":""rates""}","[{""action"":""set"",""attribute"":""midpoint"",""file"":""examples/NML2_SingleCompHHCell.nml"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/ionChannelHH[@id='naChan']/gateHHrates[@id='m']/forwardRate[1]"",""new"":""-35mV"",""note"":""shift_gate_midpoint"",""old"":""-40mV""},{""action"":""set"",""attribute"":""midpoint"",""file"":""examples/NML2_SingleCompHHCell.nml"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/ionChannelHH[@id='naChan']/gateHHrates[@id='m']/reverseRate[1]"",""new"":""-60mV"",""note"":""shift_gate_midpoint"",""old"":""-65mV""}]",{},"shift_gate_midpoint at examples/NML2_SingleCompHHCell.nml:/neuroml[@id='NML2_SingleCompHHCell']/ionChannelHH[@id='naChan']/gateHHrates[@id='m'] {""channel"": ""naChan"", ""delta_mV"": 5.0, ""gate"": ""m"", ""mechanism"": ""rates""} midpoint: '-40mV' -> '-35mV'; midpoint: '-65mV' -> '-60mV'",20260917
m-shift_gate_midpoint-6ea0967285,nml2_hh_example,kinetics,shift_gate_midpoint,"{""changes"":[{""attribute"":""midpoint"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/ionChannelHH[@id='kChan']/gateHHrates[@id='n']/forwardRate[1]"",""new"":""-45mV"",""old"":""-55mV""},{""attribute"":""midpoint"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/ionChannelHH[@id='kChan']/gateHHrates[@id='n']/reverseRate[1]"",""new"":""-55mV"",""old"":""-65mV""}],""channel"":""kChan"",""delta_mV"":10.0,""gate"":""n"",""mechanism"":""rates""}","[{""action"":""set"",""attribute"":""midpoint"",""file"":""examples/NML2_SingleCompHHCell.nml"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/ionChannelHH[@id='kChan']/gateHHrates[@id='n']/forwardRate[1]"",""new"":""-45mV"",""note"":""shift_gate_midpoint"",""old"":""-55mV""},{""action"":""set"",""attribute"":""midpoint"",""file"":""examples/NML2_SingleCompHHCell.nml"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/ionChannelHH[@id='kChan']/gateHHrates[@id='n']/reverseRate[1]"",""new"":""-55mV"",""note"":""shift_gate_midpoint"",""old"":""-65mV""}]",{},"shift_gate_midpoint at examples/NML2_SingleCompHHCell.nml:/neuroml[@id='NML2_SingleCompHHCell']/ionChannelHH[@id='kChan']/gateHHrates[@id='n'] {""channel"": ""kChan"", ""delta_mV"": 10.0, ""gate"": ""n"", ""mechanism"": ""rates""} midpoint: '-55mV' -> '-45mV'; midpoint: '-65mV' -> '-55mV'",20260917
m-scale_gate_slope-6f355edc68,nml2_hh_example,kinetics,scale_gate_slope,"{""changes"":[{""attribute"":""scale"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/ionChannelHH[@id='naChan']/gateHHrates[@id='m']/forwardRate[1]"",""new"":""12.5mV"",""old"":""10mV""},{""attribute"":""scale"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/ionChannelHH[@id='naChan']/gateHHrates[@id='m']/reverseRate[1]"",""new"":""-22.5mV"",""old"":""-18mV""}],""channel"":""naChan"",""factor"":1.25,""gate"":""m"",""mechanism"":""rates""}","[{""action"":""set"",""attribute"":""scale"",""file"":""examples/NML2_SingleCompHHCell.nml"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/ionChannelHH[@id='naChan']/gateHHrates[@id='m']/forwardRate[1]"",""new"":""12.5mV"",""note"":""scale_gate_slope"",""old"":""10mV""},{""action"":""set"",""attribute"":""scale"",""file"":""examples/NML2_SingleCompHHCell.nml"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/ionChannelHH[@id='naChan']/gateHHrates[@id='m']/reverseRate[1]"",""new"":""-22.5mV"",""note"":""scale_gate_slope"",""old"":""-18mV""}]",{},"scale_gate_slope at examples/NML2_SingleCompHHCell.nml:/neuroml[@id='NML2_SingleCompHHCell']/ionChannelHH[@id='naChan']/gateHHrates[@id='m'] {""channel"": ""naChan"", ""factor"": 1.25, ""gate"": ""m"", ""mechanism"": ""rates""} scale: '10mV' -> '12.5mV'; scale: '-18mV' -> '-22.5mV'",20260917
m-shift_forward_rate_midpoint-c7610b4176,nml2_hh_example,kinetics,shift_forward_rate_midpoint,"{""changes"":[{""attribute"":""midpoint"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/ionChannelHH[@id='naChan']/gateHHrates[@id='h']/forwardRate[1]"",""new"":""-70mV"",""old"":""-65mV""}],""channel"":""naChan"",""delta_mV"":-5.0,""gate"":""h"",""mechanism"":""forward_rate""}","[{""action"":""set"",""attribute"":""midpoint"",""file"":""examples/NML2_SingleCompHHCell.nml"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/ionChannelHH[@id='naChan']/gateHHrates[@id='h']/forwardRate[1]"",""new"":""-70mV"",""note"":""shift_forward_rate_midpoint"",""old"":""-65mV""}]",{},"shift_forward_rate_midpoint at examples/NML2_SingleCompHHCell.nml:/neuroml[@id='NML2_SingleCompHHCell']/ionChannelHH[@id='naChan']/gateHHrates[@id='h'] {""channel"": ""naChan"", ""delta_mV"": -5.0, ""gate"": ""h"", ""mechanism"": ""forward_rate""} midpoint: '-65mV' -> '-70mV'",20260917
m-increase_dt-c64b4ee7fc,nml2_hh_example,numerical,increase_dt,"{""changes"":[{""attribute"":""step"",""locator"":""/Lems[1]/Simulation[@id='sim1']"",""new"":""0.04ms"",""old"":""0.01ms""}],""factor"":4}","[{""action"":""set"",""attribute"":""step"",""file"":""LEMSexamples/LEMS_NML2_Ex5_DetCell.xml"",""locator"":""/Lems[1]/Simulation[@id='sim1']"",""new"":""0.04ms"",""note"":""increase_dt"",""old"":""0.01ms""}]","{""dt_factor"":4}","increase_dt at LEMSexamples/LEMS_NML2_Ex5_DetCell.xml:/Lems[1]/Simulation[@id='sim1'] {""factor"": 4} step: '0.01ms' -> '0.04ms'",20260917
m-solver_config-7552334614,nml2_hh_example,numerical,solver_config,"{""mechanism"":""insert_meta"",""method"":""eulertree""}","[{""action"":""insert"",""attribute"":null,""file"":""LEMSexamples/LEMS_NML2_Ex5_DetCell.xml"",""locator"":""/Lems[1]/Simulation[@id='sim1']/Meta[1]"",""new"":""<Meta for=\""jlems\"" method=\""eulertree\""/>"",""note"":""solver_config"",""old"":null}]","{""integrator_method"":""eulertree""}","solver_config at LEMSexamples/LEMS_NML2_Ex5_DetCell.xml:/Lems[1]/Simulation[@id='sim1'] {""mechanism"": ""insert_meta"", ""method"": ""eulertree""} ",20260917
m-recording_resolution-6959ac57de,nml2_hh_example,numerical,recording_resolution,"{""sample_every_ms"":0.05}",[],"{""sample_every_ms"":0.05}","recording_resolution at exec:exec_overrides.sample_every_ms {""sample_every_ms"": 0.05} ",20260917
m-wrong_channel-c9e7967952,nml2_hh_example,reference,wrong_channel,"{""changes"":[{""attribute"":""ionChannel"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/channelDensity[@id='kChans']"",""new"":""naChan"",""old"":""kChan""}],""element_id"":""kChans"",""new_species"":""na"",""old_species"":""k""}","[{""action"":""set"",""attribute"":""ionChannel"",""file"":""examples/NML2_SingleCompHHCell.nml"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/channelDensity[@id='kChans']"",""new"":""naChan"",""note"":""wrong_channel"",""old"":""kChan""}]",{},"wrong_channel at examples/NML2_SingleCompHHCell.nml:/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/channelDensity[@id='kChans'] {""element_id"": ""kChans"", ""new_species"": ""na"", ""old_species"": ""k""} ionChannel: 'kChan' -> 'naChan'",20260917
m-duplicate_conductance-ce59b87707,nml2_hh_example,reference,duplicate_conductance,"{""new_id"":""naChans_dup"",""source_id"":""naChans""}","[{""action"":""insert"",""attribute"":null,""file"":""examples/NML2_SingleCompHHCell.nml"",""locator"":""/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/channelDensity[@id='naChans_dup']"",""new"":""<channelDensity xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" id=\""naChans_dup\"" ionChannel=\""naChan\"" condDensity=\""120.0 mS_per_cm2\"" erev=\""50.0 mV\"" ion=\""na\""/>"",""note"":""duplicate_conductance"",""old"":null}]",{},"duplicate_conductance at examples/NML2_SingleCompHHCell.nml:/neuroml[@id='NML2_SingleCompHHCell']/cell[@id='hhcell']/biophysicalProperties[@id='bioPhys1']/membraneProperties[1]/channelDensity[@id='naChans'] {""new_id"": ""naChans_dup"", ""source_id"": ""naChans""} ",20260917
m-scale_conductance-d67ea70a4a,osb_hh2_477127614,biophysical,scale_conductance,"{""changes"":[{""attribute"":""condDensity"",""locator"":""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='IL_all']"",""new"":""0.3364827015392 mS_per_cm2"",""old"":""0.420603376924 mS_per_cm2""}],""element"":""channelDensity"",""element_id"":""IL_all"",""factor"":0.8}","[{""action"":""set"",""attribute"":""condDensity"",""file"":""cells/HH2/HH2_477127614.cell.nml"",""locator"":""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='IL_all']"",""new"":""0.3364827015392 mS_per_cm2"",""note"":""scale_conductance"",""old"":""0.420603376924 mS_per_cm2""}]",{},"scale_conductance at cells/HH2/HH2_477127614.cell.nml:/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='IL_all'] {""element"": ""channelDensity"", ""element_id"": ""IL_all"", ""factor"": 0.8} condDensity: '0.420603376924 mS_per_cm2' -> '0.3364827015392 mS_per_cm2'",20260917
m-scale_conductance-61ece641cf,osb_hh2_477127614,biophysical,scale_conductance,"{""changes"":[{""attribute"":""condDensity"",""locator"":""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensityVShift[@id='Na_all']"",""new"":""47.7398593036 mS_per_cm2"",""old"":""59.6748241295 mS_per_cm2""}],""element"":""channelDensityVShift"",""element_id"":""Na_all"",""factor"":0.8}","[{""action"":""set"",""attribute"":""condDensity"",""file"":""cells/HH2/HH2_477127614.cell.nml"",""locator"":""/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensityVShift[@id='Na_all']"",""new"":""47.7398593036 mS_per_cm2"",""note"":""scale_conductance"",""old"":""59.6748241295 mS_per_cm2""}]",{},"scale_conductance at cells/HH2/HH2_477127614.cell.nml:/neuroml[@id='HH2_477127614']/cell[@id='HH2_477127614']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensityVShift[@id='Na_all'] {""element"": ""channelDensityVShift"", ""element_id"": ""Na_all"", ""factor"": 0.8} condDensity: '59.6748241295 mS_per_cm2' -> '47.7398593036 mS_per_cm2'",20260917
