study_id,project_name,study_phase,protocol_version,designation,variant_id,model_id,stratum,operator,primary_class,primary_admissible,primary_detecting_protocols,secondary_reproducible,secondary_features,secondary_detects_primary_miss,canonical_secondary_only
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-scale_conductance-2c1b980b1d,pospischil2008_fs,primary_semantic,scale_conductance,5_non_equivalent,True,P00_canonical;P04_step_2x;P05_long_step;P06_ramp;P09_short_pulse,P00_canonical:ap_half_width;P00_canonical:first_isi;P00_canonical:mean_frequency;P04_step_2x:ap_half_width;P04_step_2x:first_isi;P04_step_2x:mean_frequency;P05_long_step:ap_half_width;P05_long_step:first_isi;P05_long_step:mean_frequency;P06_ramp:mean_frequency;P09_short_pulse:ap_half_width,ap_half_width;first_isi;mean_frequency,False,False
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-shift_reversal-3d387f89f7,pospischil2008_fs,primary_semantic,shift_reversal,5_non_equivalent,True,P00_canonical;P04_step_2x;P05_long_step;P09_short_pulse,,,False,False
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-shift_reversal-2ebe75d071,pospischil2008_fs,primary_semantic,shift_reversal,5_non_equivalent,True,P00_canonical;P06_ramp,,,False,False
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-shift_reversal-296104fa71,pospischil2008_fs,primary_semantic,shift_reversal,5_non_equivalent,True,P00_canonical;P02_weak_step;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp;P07_hyperpolarizing_step;P09_short_pulse,P00_canonical:ap_half_width;P00_canonical:baseline_voltage;P00_canonical:firing_regime;P00_canonical:first_isi;P00_canonical:mean_frequency;P02_weak_step:baseline_voltage;P04_step_2x:first_isi;P04_step_2x:mean_frequency;P05_long_step:ap_half_width;P05_long_step:burst_count;P05_long_step:firing_regime;P05_long_step:first_isi;P05_long_step:mean_frequency;P06_ramp:mean_frequency;P07_hyperpolarizing_step:baseline_voltage;P07_hyperpolarizing_step:minimum_voltage;P08_rebound:maximum_voltage,ap_half_width;baseline_voltage;burst_count;firing_regime;first_isi;maximum_voltage;mean_frequency;minimum_voltage,False,False
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-shift_reversal-99c62df08a,pospischil2008_fs,primary_semantic,shift_reversal,5_non_equivalent,True,P00_canonical;P04_step_2x;P05_long_step;P06_ramp;P09_short_pulse,P00_canonical:first_isi;P04_step_2x:first_isi;P05_long_step:first_isi,first_isi,False,False
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-scale_capacitance-8945c94953,pospischil2008_fs,primary_semantic,scale_capacitance,5_non_equivalent,True,P00_canonical;P04_step_2x;P05_long_step;P06_ramp;P09_short_pulse,P00_canonical:first_isi;P00_canonical:mean_frequency;P04_step_2x:first_isi;P04_step_2x:mean_frequency;P05_long_step:first_isi;P05_long_step:mean_frequency;P06_ramp:mean_frequency,first_isi;mean_frequency,False,False
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-scale_capacitance-5a8359e4e8,pospischil2008_fs,primary_semantic,scale_capacitance,5_non_equivalent,True,P00_canonical;P04_step_2x;P05_long_step;P06_ramp;P09_short_pulse,P00_canonical:first_isi;P00_canonical:mean_frequency;P04_step_2x:first_isi;P04_step_2x:mean_frequency;P05_long_step:first_isi;P05_long_step:mean_frequency;P06_ramp:mean_frequency,first_isi;mean_frequency,False,False
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-scale_gate_time_constant-dda33c4c51,pospischil2008_fs,primary_semantic,scale_gate_time_constant,5_non_equivalent,True,P00_canonical;P05_long_step;P06_ramp;P09_short_pulse,P00_canonical:ap_half_width;P04_step_2x:ap_half_width;P05_long_step:ap_half_width;P09_short_pulse:ap_half_width,ap_half_width,False,False
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-scale_gate_time_constant-2e28d01edd,pospischil2008_fs,primary_semantic,scale_gate_time_constant,5_non_equivalent,True,P00_canonical;P04_step_2x;P05_long_step;P06_ramp;P09_short_pulse,P00_canonical:ap_half_width;P00_canonical:first_isi;P00_canonical:mean_frequency;P04_step_2x:ap_half_width;P04_step_2x:first_isi;P04_step_2x:mean_frequency;P05_long_step:ap_half_width;P05_long_step:first_isi;P05_long_step:mean_frequency;P06_ramp:mean_frequency;P09_short_pulse:ap_half_width,ap_half_width;first_isi;mean_frequency,False,False
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-increase_dt-2391bb7a93,pospischil2008_fs,numerical_robustness,increase_dt,6_silent_under_canonical,True,P04_step_2x;P05_long_step;P06_ramp;P09_short_pulse,P09_short_pulse:ap_half_width,ap_half_width,False,False
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-solver_config-e5acbde8a1,pospischil2008_fs,numerical_robustness,solver_config,4_equivalent_within_tested_domain,False,,,,False,False
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-recording_resolution-7e264d815f,pospischil2008_fs,numerical_robustness,recording_resolution,4_equivalent_within_tested_domain,False,,,,False,False
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-wrong_channel-9899c39ee8,pospischil2008_fs,primary_semantic,wrong_channel,2_non_executable,False,,,,False,False
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-omit_include-658ec2d5f5,pospischil2008_fs,primary_semantic,omit_include,1_structurally_invalid,False,,,,False,False
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-duplicate_conductance-328cf062a2,pospischil2008_fs,primary_semantic,duplicate_conductance,5_non_equivalent,True,P00_canonical;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp;P09_short_pulse,P00_canonical:ap_half_width;P00_canonical:first_isi;P00_canonical:mean_frequency;P04_step_2x:ap_half_width;P05_long_step:ap_half_width;P05_long_step:first_isi;P05_long_step:mean_frequency;P09_short_pulse:ap_half_width,ap_half_width;first_isi;mean_frequency,False,False
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-wrong_compatible_component-d7c10346bc,pospischil2008_fs,primary_semantic,wrong_compatible_component,2_non_executable,False,,,,False,False
